       version             X             Z     num logTs      logT min      logT max      del logT     num logQs      logQ min      logQ max      del logQ
            51        0.4000        0.0200       102            2.1000        8.1600        0.0600       175          -10.0000        5.6600        0.0900

       logQ = logRho - 2*logT + 12
      -10.000000

 logT logPgas   lpp_H  lpp_He   lpp_C   lpp_N   lpp_O  lpp_Ne  lpp_Mg  lpp_Si  lpp_Fe     Z_H    Z_He     Z_C     Z_N     Z_O    Z_Ne    Z_Mg    Z_Si    Z_Fe     f_H    f_He     f_C     f_N     f_O    f_Ne    f_Mg    f_Si    f_Fe
 2.88  -5.680  -5.815  -6.256  -8.957  -9.537  -8.637  -9.423  -9.865  -9.707  -9.972   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.94  -5.440  -5.575  -6.016  -8.717  -9.297  -8.397  -9.183  -9.625  -9.467  -9.732   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 3.00  -5.200  -5.335  -5.776  -8.477  -9.057  -8.157  -8.943  -9.385  -9.227  -9.492   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 3.06  -4.960  -5.095  -5.536  -8.237  -8.817  -7.917  -8.703  -9.145  -8.987  -9.252   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 3.12  -4.720  -4.855  -5.296  -7.997  -8.577  -7.677  -8.463  -8.905  -8.747  -9.012   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 3.18  -4.480  -4.615  -5.056  -7.757  -8.337  -7.437  -8.223  -8.665  -8.507  -8.772   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 3.24  -4.240  -4.375  -4.816  -7.517  -8.097  -7.197  -7.983  -8.425  -8.267  -8.532   0.000   0.000   0.000   0.000   0.000   0.000   0.002   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   0.998   1.000   1.000
 3.30  -4.000  -4.135  -4.576  -7.277  -7.857  -6.957  -7.743  -8.185  -8.027  -8.292   0.000   0.000   0.000   0.000   0.000   0.000   0.039   0.001   0.005   1.000   1.000   1.000   1.000   1.000   1.000   0.961   0.999   0.995
 3.36  -3.760  -3.895  -4.336  -7.037  -7.617  -6.717  -7.503  -7.945  -7.787  -8.052   0.000   0.000   0.000   0.000   0.000   0.000   0.442   0.020   0.115   1.000   1.000   1.000   1.000   1.000   1.000   0.558   0.980   0.885
 3.42  -3.520  -3.655  -4.096  -6.797  -7.377  -6.477  -7.263  -7.705  -7.547  -7.812   0.000   0.000   0.000   0.000   0.000   0.000   0.960   0.459   0.821   1.000   1.000   1.000   1.000   1.000   1.000   0.040   0.541   0.179
 3.48  -3.280  -3.415  -3.856  -6.557  -7.137  -6.237  -7.023  -7.465  -7.307  -7.572   0.000   0.000   0.000   0.000   0.000   0.000   0.999   0.981   0.996   1.000   1.000   1.000   1.000   1.000   1.000   0.001   0.019   0.004
 3.54  -3.040  -3.175  -3.616  -6.317  -6.897  -5.997  -6.783  -7.225  -7.067  -7.332   0.000   0.000   0.055   0.000   0.000   0.000   1.000   0.999   1.000   1.000   1.000   0.945   1.000   1.000   1.000   0.000   0.001   0.000
 3.60  -2.800  -2.936  -3.377  -6.077  -6.657  -5.758  -6.544  -6.986  -6.828  -7.093   0.001   0.000   0.555   0.000   0.001   0.000   1.000   1.000   1.000   0.999   1.000   0.445   1.000   0.999   1.000   0.000   0.000   0.000
 3.66  -2.560  -2.700  -3.141  -5.842  -6.422  -5.522  -6.308  -6.750  -6.592  -6.857   0.015   0.000   0.884   0.006   0.013   0.000   1.000   1.000   1.000   0.985   1.000   0.116   0.994   0.987   1.000   0.000   0.000   0.000
 3.72  -2.320  -2.494  -2.934  -5.635  -6.215  -5.316  -6.102  -6.543  -6.386  -6.651   0.125   0.000   0.971   0.075   0.109   0.000   1.006   1.000   1.001   0.875   1.000   0.029   0.925   0.891   1.000   0.000   0.000   0.000
 3.78  -2.080  -2.376  -2.816  -5.517  -6.097  -5.197  -5.983  -6.425  -6.268  -6.533   0.608   0.000   0.995   0.535   0.570   0.000   1.089   1.003   1.017   0.392   1.000   0.005   0.465   0.430   1.000   0.000   0.000   0.000
 3.84  -1.840  -2.208  -2.649  -5.349  -5.930  -5.030  -5.816  -6.258  -6.100  -6.365   0.965   0.000   0.999   0.963   0.959   0.001   1.712   1.084   1.366   0.035   1.000   0.001   0.037   0.041   0.999   0.000   0.000   0.000
 3.90  -1.600  -1.974  -2.415  -5.115  -5.696  -4.796  -5.582  -6.024  -5.866  -6.131   0.998   0.000   1.000   0.998   0.997   0.063   1.981   1.714   1.939   0.002   1.000   0.000   0.002   0.003   0.947   0.000   0.000   0.000
 3.96  -1.360  -1.735  -2.176  -4.877  -5.457  -4.557  -5.343  -5.785  -5.628  -5.893   1.000   0.015   1.002   1.000   1.000   1.843   1.999   1.978   1.996   0.000   0.985   0.000   0.000   0.000   0.048   0.000   0.000   0.000
 4.02  -1.120  -1.520  -1.960  -4.661  -5.241  -4.341  -5.128  -5.569  -5.412  -5.677   1.000   0.388   1.062   1.001   1.000   2.585   2.000   1.998   2.000   0.000   0.612   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.08  -0.880  -1.313  -1.754  -4.455  -5.035  -4.135  -4.921  -5.363  -5.205  -5.470   1.000   0.941   1.618   1.040   1.001   2.967   2.000   2.003   2.005   0.000   0.059   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.14  -0.640  -1.076  -1.517  -4.218  -4.798  -3.898  -4.684  -5.126  -4.968  -5.233   1.000   0.996   1.965   1.575   1.042   3.554   2.000   2.133   2.168   0.000   0.004   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.20  -0.400  -0.837  -1.278  -3.978  -4.558  -3.659  -4.445  -4.887  -4.729  -4.994   1.000   1.000   1.997   1.965   1.618   5.570   2.000   2.826   2.820   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.26  -0.160  -0.597  -1.038  -3.738  -4.319  -3.419  -4.205  -4.647  -4.489  -4.754   1.000   1.000   2.009   1.998   1.973   6.348   2.000   3.002   2.986   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.32   0.080  -0.357  -0.798  -3.499  -4.079  -3.179  -3.965  -4.407  -4.249  -4.514   1.000   1.003   2.282   2.040   2.001   7.983   2.000   3.310   3.016   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.38   0.320  -0.123  -0.563  -3.264  -3.844  -2.944  -3.730  -4.172  -4.015  -4.280   1.000   1.094   2.908   2.501   2.097   8.000   2.000   3.902   3.417   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.44   0.560   0.084  -0.357  -3.057  -3.638  -2.738  -3.524  -3.966  -3.808  -4.073   1.000   1.701   3.026   2.937   2.715   8.000   2.001   3.991   3.944   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.50   0.800   0.310  -0.131  -2.832  -3.412  -2.512  -3.298  -3.740  -3.582  -3.847   1.000   1.973   3.469   3.023   2.978   8.000   2.033   3.999   4.036   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.56   1.040   0.549   0.108  -2.593  -3.173  -2.273  -3.059  -3.501  -3.344  -3.608   1.000   1.997   3.938   3.490   3.073   8.000   2.551   4.000   4.542   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.62   1.280   0.788   0.348  -2.353  -2.933  -2.034  -2.820  -3.261  -3.104  -3.369   1.000   2.000   3.994   3.966   3.618   8.000   2.967   4.000   4.972   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.68   1.520   1.028   0.587  -2.113  -2.693  -1.794  -2.580  -3.022  -2.864  -3.129   1.000   2.000   3.999   4.303   3.990   8.000   3.075   4.000   5.330   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.74   1.760   1.268   0.827  -1.873  -2.454  -1.554  -2.340  -2.782  -2.624  -2.889   1.000   2.000   4.000   4.885   4.509   8.000   3.675   4.000   5.923   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.80   2.000   1.508   1.067  -1.634  -2.214  -1.314  -2.100  -2.542  -2.384  -2.649   1.000   2.000   4.000   4.989   5.002   8.000   3.997   4.003   6.364   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.86   2.240   1.748   1.307  -1.394  -1.974  -1.074  -1.860  -2.302  -2.144  -2.409   1.000   2.000   4.000   4.999   5.541   8.000   4.389   4.127   6.932   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.92   2.480   1.988   1.547  -1.154  -1.734  -0.834  -1.620  -2.062  -1.904  -2.169   1.000   2.000   4.000   5.000   5.944   8.000   4.987   4.791   7.347   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.98   2.720   2.228   1.787  -0.914  -1.494  -0.594  -1.380  -1.822  -1.664  -1.929   1.000   2.000   4.000   5.000   5.994   8.000   5.673   5.107   7.889   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.04   2.960   2.468   2.027  -0.674  -1.254  -0.354  -1.140  -1.582  -1.424  -1.689   1.000   2.000   4.000   5.000   5.999   8.000   6.106   5.750   8.353   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.10   3.200   2.708   2.267  -0.434  -1.014  -0.114  -0.900  -1.342  -1.184  -1.449   1.000   2.000   4.000   5.000   6.000   8.000   6.748   6.181   9.090   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.16   3.440   2.948   2.507  -0.194  -0.774   0.126  -0.660  -1.102  -0.945  -1.209   1.000   2.000   4.000   5.000   6.000   8.000   7.216   6.961   9.892   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.22   3.680   3.188   2.747   0.046  -0.534   0.366  -0.420  -0.862  -0.705  -0.969   1.000   2.000   4.007   5.000   6.000   8.000   8.194   7.820  11.018   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.28   3.920   3.428   2.987   0.286  -0.294   0.606  -0.180  -0.622  -0.465  -0.730   1.000   2.000   4.162   5.000   6.000   8.000   9.079   8.427  12.206   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.34   4.160   3.667   3.227   0.526  -0.054   0.846   0.060  -0.382  -0.225  -0.490   1.000   2.000   4.778   5.001   6.000   8.000   9.755   9.068  13.117   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.40   4.400   3.907   3.467   0.766   0.186   1.085   0.299  -0.142   0.015  -0.250   1.000   2.000   5.076   5.024   6.000   8.000   9.969  10.175  14.613   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.46   4.640   4.147   3.707   1.006   0.426   1.325   0.539   0.098   0.255  -0.010   1.000   2.000   5.623   5.355   6.000   8.068   9.996  11.222  15.607   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.52   4.880   4.387   3.946   1.246   0.665   1.565   0.779   0.337   0.495   0.230   1.000   2.000   5.945   5.920   6.011   9.774   9.999  11.839  15.946   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.58   5.120   4.627   4.186   1.486   0.905   1.805   1.019   0.577   0.735   0.470   1.000   2.000   5.992   6.355   6.203   9.998  10.000  11.979  15.992   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.64   5.360   4.867   4.426   1.725   1.145   2.045   1.259   0.817   0.975   0.710   1.000   2.000   5.999   6.866   6.818  10.000  10.000  11.997  15.999   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.70   5.600   5.107   4.666   1.965   1.385   2.285   1.499   1.057   1.215   0.950   1.000   2.000   6.000   6.981   7.291  10.000  10.000  11.999  16.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.76   5.840   5.347   4.906   2.205   1.625   2.525   1.739   1.297   1.455   1.190   1.000   2.000   6.000   6.997   7.833  10.000  10.000  12.000  16.022   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.82   6.080   5.587   5.146   2.445   1.865   2.765   1.979   1.537   1.695   1.430   1.000   2.000   6.000   6.999   7.975  10.000  10.000  12.000  16.343   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.88   6.320   5.827   5.386   2.685   2.105   3.005   2.219   1.777   1.935   1.670   1.000   2.000   6.000   7.000   7.996  10.000  10.001  12.000  17.168   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.94   6.560   6.067   5.626   2.925   2.345   3.245   2.459   2.017   2.175   1.910   1.000   2.000   6.000   7.000   7.999  10.000  10.029  12.000  18.218   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.00   6.800   6.307   5.866   3.165   2.585   3.485   2.699   2.257   2.415   2.150   1.000   2.000   6.000   7.000   8.000  10.000  10.339  12.000  20.044   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.06   7.040   6.547   6.106   3.405   2.825   3.725   2.939   2.497   2.655   2.390   1.000   2.000   6.000   7.000   8.000  10.000  11.006  12.006  21.333   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.12   7.280   6.787   6.346   3.645   3.065   3.965   3.179   2.737   2.894   2.630   1.000   2.000   6.000   7.000   8.000  10.000  11.648  12.107  23.341   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.18   7.520   7.027   6.586   3.885   3.305   4.205   3.419   2.977   3.134   2.870   1.000   2.000   6.000   7.000   8.000  10.000  11.936  12.659  23.882   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.24   7.760   7.267   6.826   4.125   3.545   4.445   3.659   3.217   3.374   3.110   1.000   2.000   6.000   7.000   8.000  10.000  11.988  13.364  23.979   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.30   8.000   7.507   7.066   4.365   3.785   4.685   3.899   3.457   3.614   3.349   1.000   2.000   6.000   7.000   8.000  10.000  11.997  13.852  23.996   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.36   8.240   7.747   7.306   4.605   4.025   4.925   4.139   3.697   3.854   3.589   1.000   2.000   6.000   7.000   8.000  10.000  11.999  13.973  23.999   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.42   8.480   7.987   7.546   4.845   4.265   5.165   4.379   3.937   4.094   3.829   1.000   2.000   6.000   7.000   8.000  10.000  12.000  13.994  24.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.48   8.720   8.227   7.786   5.085   4.505   5.405   4.619   4.177   4.334   4.069   1.000   2.000   6.000   7.000   8.000  10.000  12.000  13.998  24.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.54   8.960   8.467   8.026   5.325   4.745   5.645   4.859   4.417   4.574   4.309   1.000   2.000   6.000   7.000   8.000  10.000  12.000  13.999  24.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.60   9.200   8.707   8.266   5.565   4.985   5.885   5.099   4.657   4.814   4.549   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  24.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.66   9.440   8.947   8.506   5.805   5.225   6.125   5.339   4.897   5.054   4.789   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  24.007   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.72   9.680   9.187   8.746   6.045   5.465   6.365   5.579   5.137   5.294   5.029   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  24.096   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.78   9.920   9.427   8.986   6.285   5.705   6.605   5.819   5.377   5.534   5.269   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  24.593   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.84  10.160   9.667   9.226   6.525   5.945   6.845   6.059   5.617   5.774   5.509   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.380   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.90  10.400   9.906   9.466   6.765   6.185   7.085   6.299   5.857   6.014   5.749   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.839   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.96  10.640  10.146   9.706   7.005   6.425   7.325   6.539   6.097   6.254   5.989   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.962   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.02  10.880  10.386   9.946   7.245   6.665   7.565   6.779   6.337   6.494   6.229   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.990   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.08  11.120  10.627  10.186   7.485   6.905   7.805   7.019   6.577   6.734   6.469   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.997   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.14  11.360  10.867  10.426   7.725   7.145   8.045   7.259   6.817   6.974   6.709   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.999   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.20  11.600  11.107  10.666   7.965   7.385   8.285   7.499   7.057   7.214   6.949   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.999   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.26  11.840  11.347  10.906   8.205   7.625   8.525   7.739   7.297   7.454   7.189   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.32  12.080  11.586  11.146   8.445   7.865   8.765   7.979   7.537   7.694   7.429   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.38  12.320  11.826  11.386   8.685   8.105   9.005   8.219   7.777   7.934   7.669   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.44  12.560  12.066  11.626   8.925   8.345   9.245   8.459   8.017   8.174   7.909   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.50  12.800  12.306  11.866   9.165   8.585   9.485   8.699   8.257   8.414   8.149   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.56  13.040  12.546  12.106   9.405   8.825   9.725   8.939   8.497   8.654   8.389   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.62  13.280  12.787  12.346   9.645   9.065   9.965   9.179   8.737   8.894   8.629   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.68  13.520  13.027  12.586   9.885   9.305  10.205   9.419   8.977   9.134   8.869   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.74  13.760  13.267  12.826  10.125   9.545  10.445   9.659   9.217   9.374   9.109   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.80  14.000  13.507  13.066  10.365   9.785  10.685   9.899   9.457   9.614   9.349   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.86  14.240  13.746  13.306  10.605  10.025  10.925  10.139   9.697   9.854   9.589   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.92  14.480  13.986  13.546  10.845  10.265  11.165  10.379   9.937  10.094   9.829   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.98  14.720  14.226  13.786  11.085  10.505  11.405  10.619  10.177  10.334  10.069   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 8.04  14.960  14.466  14.026  11.325  10.745  11.645  10.859  10.417  10.574  10.309   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 8.10  15.200  14.707  14.266  11.565  10.985  11.885  11.099  10.657  10.814  10.550   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 8.16  15.440  14.947  14.506  11.805  11.225  12.125  11.339  10.897  11.054  10.790   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 

       logQ = logRho - 2*logT + 12
       -9.910000

 logT logPgas   lpp_H  lpp_He   lpp_C   lpp_N   lpp_O  lpp_Ne  lpp_Mg  lpp_Si  lpp_Fe     Z_H    Z_He     Z_C     Z_N     Z_O    Z_Ne    Z_Mg    Z_Si    Z_Fe     f_H    f_He     f_C     f_N     f_O    f_Ne    f_Mg    f_Si    f_Fe
 2.10  -8.151  -8.286  -8.727 -11.428 -12.008 -11.108 -11.894 -12.336 -12.178 -12.443   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.16  -7.971  -8.106  -8.547 -11.248 -11.828 -10.928 -11.714 -12.156 -11.998 -12.263   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.22  -7.791  -7.926  -8.367 -11.068 -11.648 -10.748 -11.534 -11.976 -11.818 -12.083   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.28  -7.611  -7.746  -8.187 -10.888 -11.468 -10.568 -11.354 -11.796 -11.638 -11.903   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.34  -7.431  -7.566  -8.007 -10.708 -11.288 -10.388 -11.174 -11.616 -11.458 -11.723   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.40  -7.251  -7.386  -7.827 -10.528 -11.108 -10.208 -10.994 -11.436 -11.278 -11.543   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
