       version             X             Z     num logTs      logT min      logT max      del logT     num logQs      logQ min      logQ max      del logQ
            51        0.2000        0.2000       102            2.1000        8.1600        0.0600       175          -10.0000        5.6600        0.0900

       logQ = logRho - 2*logT + 12
      -10.000000

 logT logPgas   lpp_H  lpp_He   lpp_C   lpp_N   lpp_O  lpp_Ne  lpp_Mg  lpp_Si  lpp_Fe     Z_H    Z_He     Z_C     Z_N     Z_O    Z_Ne    Z_Mg    Z_Si    Z_Fe     f_H    f_He     f_C     f_N     f_O    f_Ne    f_Mg    f_Si    f_Fe
 5.28   3.920   3.251   3.126   1.411   0.831   1.731   0.944   0.503   0.660   0.395   1.000   2.000   4.150   5.000   6.000   8.000   9.058   8.403  12.177   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.34   4.160   3.490   3.365   1.650   1.070   1.969   1.183   0.741   0.899   0.634   1.000   2.000   4.762   5.001   6.000   8.000   9.737   9.048  13.083   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.40   4.400   3.729   3.604   1.889   1.309   2.208   1.422   0.981   1.138   0.873   1.000   2.000   5.066   5.022   6.000   8.000   9.966  10.124  14.563   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.46   4.640   3.968   3.843   2.128   1.547   2.447   1.661   1.219   1.377   1.112   1.000   2.000   5.601   5.334   6.000   8.057   9.995  11.194  15.581   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.52   4.880   4.206   4.081   2.366   1.786   2.686   1.899   1.458   1.615   1.350   1.000   2.000   5.940   5.907   6.010   9.734   9.999  11.826  15.941   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.58   5.120   4.445   4.321   2.605   2.025   2.925   2.139   1.697   1.854   1.589   1.000   2.000   5.992   6.332   6.188   9.997  10.000  11.977  15.992   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.64   5.360   4.684   4.559   2.843   2.263   3.163   2.377   1.935   2.093   1.828   1.000   2.000   5.998   6.854   6.799  10.000  10.000  11.996  15.998   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.70   5.600   4.922   4.797   3.082   2.502   3.401   2.615   2.174   2.331   2.066   1.000   2.000   6.000   6.979   7.268  10.000  10.000  11.999  16.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.76   5.840   5.161   5.036   3.320   2.740   3.640   2.854   2.412   2.570   2.305   1.000   2.000   6.000   6.996   7.818  10.000  10.000  12.000  16.020   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.82   6.080   5.400   5.275   3.560   2.980   3.879   3.093   2.652   2.809   2.544   1.000   2.000   6.000   6.999   7.973  10.000  10.000  12.000  16.319   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.88   6.320   5.640   5.515   3.800   3.220   4.119   3.333   2.891   3.049   2.784   1.000   2.000   6.000   7.000   7.995  10.000  10.001  12.000  17.133   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.94   6.560   5.880   5.755   4.040   3.459   4.359   3.573   3.131   3.289   3.024   1.000   2.000   6.000   7.000   7.999  10.000  10.026  12.000  18.158   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.00   6.800   6.120   5.995   4.279   3.699   4.599   3.813   3.371   3.529   3.264   1.000   2.000   6.000   7.000   8.000  10.000  10.315  12.000  19.987   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.06   7.040   6.359   6.234   4.519   3.939   4.839   4.053   3.611   3.768   3.503   1.000   2.000   6.000   7.000   8.000  10.000  10.979  12.005  21.248   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.12   7.280   6.599   6.474   4.759   4.178   5.078   4.292   3.850   4.008   3.743   1.000   2.000   6.000   7.000   8.000  10.000  11.623  12.098  23.290   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.18   7.520   6.839   6.714   4.998   4.418   5.318   4.532   4.090   4.248   3.983   1.000   2.000   6.000   7.000   8.000  10.000  11.929  12.628  23.871   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.24   7.760   7.079   6.954   5.238   4.658   5.558   4.772   4.330   4.488   4.223   1.000   2.000   6.000   7.000   8.000  10.000  11.987  13.332  23.977   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.30   8.000   7.318   7.194   5.478   4.898   5.798   5.012   4.570   4.727   4.462   1.000   2.000   6.000   7.000   8.000  10.000  11.997  13.838  23.995   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.36   8.240   7.558   7.434   5.718   5.138   6.038   5.252   4.810   4.967   4.702   1.000   2.000   6.000   7.000   8.000  10.000  11.999  13.970  23.999   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.42   8.480   7.798   7.674   5.958   5.378   6.278   5.492   5.050   5.207   4.942   1.000   2.000   6.000   7.000   8.000  10.000  12.000  13.993  24.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.48   8.720   8.038   7.914   6.198   5.618   6.518   5.732   5.290   5.447   5.182   1.000   2.000   6.000   7.000   8.000  10.000  12.000  13.998  24.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.54   8.960   8.278   8.154   6.438   5.858   6.758   5.972   5.530   5.687   5.422   1.000   2.000   6.000   7.000   8.000  10.000  12.000  13.999  24.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.60   9.200   8.518   8.394   6.678   6.098   6.998   6.212   5.770   5.927   5.662   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  24.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.66   9.440   8.758   8.634   6.918   6.338   7.238   6.452   6.010   6.167   5.902   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  24.006   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.72   9.680   8.998   8.873   7.158   6.578   7.478   6.692   6.250   6.407   6.142   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  24.087   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.78   9.920   9.238   9.113   7.398   6.818   7.718   6.932   6.490   6.647   6.382   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  24.557   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.84  10.160   9.478   9.353   7.638   7.058   7.957   7.171   6.730   6.887   6.622   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.342   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.90  10.400   9.718   9.593   7.878   7.298   8.197   7.411   6.970   7.127   6.862   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.823   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.96  10.640   9.958   9.833   8.118   7.538   8.437   7.651   7.210   7.367   7.102   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.958   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.02  10.880  10.198  10.073   8.358   7.778   8.677   7.891   7.450   7.607   7.342   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.988   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.08  11.120  10.438  10.313   8.598   8.018   8.917   8.131   7.690   7.847   7.582   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.996   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.14  11.360  10.678  10.553   8.838   8.258   9.157   8.371   7.930   8.087   7.822   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.998   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.20  11.600  10.918  10.793   9.078   8.498   9.397   8.611   8.170   8.327   8.062   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.999   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.26  11.840  11.158  11.033   9.318   8.738   9.637   8.851   8.410   8.567   8.302   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.32  12.080  11.398  11.273   9.558   8.978   9.877   9.091   8.650   8.807   8.542   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.38  12.320  11.638  11.513   9.798   9.218  10.117   9.331   8.890   9.047   8.782   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.44  12.560  11.878  11.753  10.038   9.458  10.357   9.571   9.130   9.287   9.022   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.50  12.800  12.118  11.993  10.278   9.698  10.597   9.811   9.370   9.527   9.262   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.56  13.040  12.358  12.233  10.518   9.938  10.837  10.051   9.610   9.767   9.502   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.62  13.280  12.598  12.473  10.758  10.178  11.077  10.291   9.850  10.007   9.742   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.68  13.520  12.838  12.713  10.998  10.418  11.317  10.531  10.089  10.247   9.982   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.74  13.760  13.078  12.953  11.238  10.658  11.557  10.771  10.329  10.487  10.222   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.80  14.000  13.318  13.193  11.478  10.898  11.797  11.011  10.569  10.727  10.462   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.86  14.240  13.558  13.433  11.718  11.138  12.037  11.251  10.809  10.967  10.702   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.92  14.480  13.798  13.673  11.958  11.378  12.277  11.491  11.050  11.207  10.942   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.98  14.720  14.038  13.913  12.198  11.618  12.517  11.731  11.290  11.447  11.182   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 8.04  14.960  14.278  14.153  12.438  11.858  12.757  11.971  11.530  11.687  11.422   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 8.10  15.200  14.518  14.393  12.678  12.098  12.997  12.211  11.770  11.927  11.662   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 8.16  15.440  14.758  14.633  12.918  12.338  13.237  12.451  12.009  12.167  11.902   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 

       logQ = logRho - 2*logT + 12
       -9.910000

 logT logPgas   lpp_H  lpp_He   lpp_C   lpp_N   lpp_O  lpp_Ne  lpp_Mg  lpp_Si  lpp_Fe     Z_H    Z_He     Z_C     Z_N     Z_O    Z_Ne    Z_Mg    Z_Si    Z_Fe     f_H    f_He     f_C     f_N     f_O    f_Ne    f_Mg    f_Si    f_Fe
 2.10  -8.272  -8.530  -8.655 -10.370 -10.950 -10.050 -10.836 -11.278 -11.121 -11.386   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.16  -8.092  -8.350  -8.475 -10.190 -10.770  -9.870 -10.656 -11.098 -10.941 -11.206   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.22  -7.912  -8.170  -8.295 -10.010 -10.590  -9.690 -10.476 -10.918 -10.761 -11.026   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.28  -7.732  -7.990  -8.115  -9.830 -10.410  -9.510 -10.296 -10.738 -10.581 -10.846   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.34  -7.552  -7.810  -7.935  -9.650 -10.230  -9.330 -10.116 -10.558 -10.401 -10.666   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.40  -7.372  -7.630  -7.755  -9.470 -10.050  -9.150  -9.936 -10.378 -10.221 -10.486   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
