       version             X             Z     num logTs      logT min      logT max      del logT     num logQs      logQ min      logQ max      del logQ
            51        0.6000        0.0000       102            2.1000        8.1600        0.0600       175          -10.0000        5.6600        0.0900

       logQ = logRho - 2*logT + 12
      -10.000000

 logT logPgas   lpp_H  lpp_He   lpp_C   lpp_N   lpp_O  lpp_Ne  lpp_Mg  lpp_Si  lpp_Fe     Z_H    Z_He     Z_C     Z_N     Z_O    Z_Ne    Z_Mg    Z_Si    Z_Fe     f_H    f_He     f_C     f_N     f_O    f_Ne    f_Mg    f_Si    f_Fe
 3.24  -4.240  -4.307  -5.085 -55.164 -55.231 -55.289 -55.386 -55.465 -55.532 -55.833   0.000   0.000   0.000   0.000   0.000   0.000   0.905   0.098   0.508   1.000   1.000   1.000   1.000   1.000   1.000   0.095   0.902   0.492
 3.30  -4.000  -4.067  -4.845 -54.924 -54.991 -55.049 -55.146 -55.225 -55.292 -55.593   0.000   0.000   0.000   0.000   0.000   0.000   1.000   0.988   0.998   1.000   1.000   1.000   1.000   1.000   1.000   0.000   0.012   0.002
 3.36  -3.760  -3.827  -4.605 -54.684 -54.751 -54.809 -54.906 -54.985 -55.052 -55.353   0.000   0.000   0.000   0.000   0.000   0.000   1.000   0.999   1.000   1.000   1.000   1.000   1.000   1.000   1.000   0.000   0.001   0.000
 3.42  -3.520  -3.587  -4.365 -54.444 -54.511 -54.569 -54.666 -54.745 -54.812 -55.113   0.000   0.000   0.003   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   0.997   1.000   1.000   1.000   0.000   0.000   0.000
 3.48  -3.280  -3.347  -4.125 -54.204 -54.271 -54.329 -54.426 -54.505 -54.572 -54.873   0.000   0.000   0.028   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   0.972   1.000   1.000   1.000   0.000   0.000   0.000
 3.54  -3.040  -3.107  -3.885 -53.964 -54.031 -54.089 -54.186 -54.265 -54.332 -54.633   0.000   0.000   0.194   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   0.806   1.000   1.000   1.000   0.000   0.000   0.000
 3.60  -2.800  -2.867  -3.646 -53.725 -53.792 -53.850 -53.947 -54.026 -54.093 -54.394   0.001   0.000   0.598   0.000   0.001   0.000   1.000   1.000   1.000   0.999   1.000   0.402   1.000   0.999   1.000   0.000   0.000   0.000
 3.66  -2.560  -2.632  -3.410 -53.489 -53.556 -53.614 -53.711 -53.791 -53.858 -54.158   0.014   0.000   0.879   0.006   0.012   0.000   1.000   1.000   1.000   0.986   1.000   0.121   0.994   0.988   1.000   0.000   0.000   0.000
 3.72  -2.320  -2.429  -3.207 -53.286 -53.353 -53.411 -53.508 -53.587 -53.654 -53.955   0.117   0.000   0.969   0.070   0.102   0.000   1.006   1.000   1.001   0.883   1.000   0.031   0.930   0.898   1.000   0.000   0.000   0.000
 3.78  -2.080  -2.324  -3.102 -53.181 -53.248 -53.306 -53.403 -53.483 -53.550 -53.850   0.588   0.000   0.994   0.514   0.549   0.000   1.082   1.002   1.015   0.412   1.000   0.006   0.486   0.451   1.000   0.000   0.000   0.000
 3.84  -1.840  -2.168  -2.946 -53.025 -53.092 -53.150 -53.247 -53.326 -53.393 -53.694   0.962   0.000   0.999   0.959   0.956   0.000   1.694   1.077   1.346   0.038   1.000   0.001   0.041   0.044   1.000   0.000   0.000   0.000
 3.90  -1.600  -1.935  -2.713 -52.793 -52.860 -52.917 -53.014 -53.094 -53.161 -53.462   0.997   0.000   1.000   0.998   0.997   0.057   1.979   1.697   1.934   0.003   1.000   0.000   0.002   0.003   0.952   0.000   0.000   0.000
 3.96  -1.360  -1.696  -2.474 -52.553 -52.620 -52.678 -52.775 -52.855 -52.922 -53.222   1.000   0.013   1.001   1.000   1.000   1.816   1.998   1.976   1.996   0.000   0.987   0.000   0.000   0.000   0.056   0.000   0.000   0.000
 4.02  -1.120  -1.468  -2.246 -52.325 -52.392 -52.450 -52.547 -52.627 -52.694 -52.995   1.000   0.377   1.060   1.001   1.000   2.574   2.000   1.998   2.000   0.000   0.623   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.08  -0.880  -1.246  -2.024 -52.103 -52.170 -52.228 -52.325 -52.404 -52.471 -52.773   1.000   0.941   1.617   1.040   1.001   2.967   2.000   2.003   2.005   0.000   0.059   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.14  -0.640  -1.008  -1.786 -51.865 -51.932 -51.990 -52.087 -52.166 -52.233 -52.534   1.000   0.996   1.965   1.575   1.042   3.554   2.000   2.133   2.168   0.000   0.004   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.20  -0.400  -0.768  -1.546 -51.625 -51.692 -51.750 -51.847 -51.926 -51.993 -52.294   1.000   1.000   1.997   1.965   1.619   5.570   2.000   2.826   2.820   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.26  -0.160  -0.528  -1.306 -51.385 -51.452 -51.510 -51.607 -51.686 -51.753 -52.054   1.000   1.000   2.009   1.998   1.973   6.349   2.000   3.002   2.986   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.32   0.080  -0.288  -1.066 -51.145 -51.212 -51.270 -51.367 -51.446 -51.513 -51.814   1.000   1.003   2.282   2.040   2.001   7.983   2.000   3.310   3.016   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.38   0.320  -0.051  -0.829 -50.908 -50.975 -51.033 -51.130 -51.209 -51.276 -51.577   1.000   1.094   2.908   2.503   2.097   8.000   2.000   3.903   3.419   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.44   0.560   0.171  -0.608 -50.687 -50.754 -50.812 -50.909 -50.988 -51.055 -51.356   1.000   1.709   3.027   2.939   2.723   8.000   2.001   3.992   3.946   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.50   0.800   0.403  -0.375 -50.455 -50.522 -50.580 -50.676 -50.755 -50.822 -51.123   1.000   1.974   3.481   3.025   2.979   8.000   2.034   3.999   4.038   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.56   1.040   0.642  -0.136 -50.215 -50.282 -50.340 -50.437 -50.516 -50.583 -50.884   1.000   1.998   3.941   3.502   3.077   8.000   2.563   4.000   4.554   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.62   1.280   0.882   0.104 -49.975 -50.042 -50.100 -50.197 -50.276 -50.343 -50.644   1.000   2.000   3.995   3.969   3.630   8.000   2.968   4.000   4.975   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.68   1.520   1.122   0.344 -49.735 -49.802 -49.860 -49.957 -50.036 -50.103 -50.404   1.000   2.000   3.999   4.314   3.994   8.000   3.078   4.000   5.342   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.74   1.760   1.362   0.584 -49.495 -49.562 -49.620 -49.717 -49.796 -49.863 -50.164   1.000   2.000   4.000   4.890   4.522   8.000   3.686   4.000   5.929   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.80   2.000   1.602   0.824 -49.255 -49.322 -49.380 -49.477 -49.556 -49.623 -49.924   1.000   2.000   4.000   4.990   5.007   8.000   4.000   4.004   6.376   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.86   2.240   1.842   1.064 -49.015 -49.082 -49.140 -49.237 -49.316 -49.383 -49.684   1.000   2.000   4.000   4.999   5.553   8.000   4.401   4.132   6.937   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.92   2.480   2.082   1.304 -48.775 -48.842 -48.900 -48.997 -49.076 -49.143 -49.444   1.000   2.000   4.000   5.000   5.946   8.000   4.995   4.800   7.359   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.98   2.720   2.322   1.544 -48.535 -48.602 -48.660 -48.757 -48.836 -48.903 -49.204   1.000   2.000   4.000   5.000   5.994   8.000   5.685   5.114   7.896   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.04   2.960   2.562   1.784 -48.295 -48.362 -48.420 -48.517 -48.596 -48.663 -48.964   1.000   2.000   4.000   5.000   5.999   8.000   6.114   5.760   8.366   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.10   3.200   2.802   2.024 -48.055 -48.122 -48.180 -48.277 -48.356 -48.423 -48.724   1.000   2.000   4.000   5.000   6.000   8.000   6.759   6.190   9.101   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.16   3.440   3.042   2.264 -47.815 -47.882 -47.940 -48.037 -48.116 -48.183 -48.484   1.000   2.000   4.000   5.000   6.000   8.000   7.227   6.976   9.905   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.22   3.680   3.282   2.504 -47.575 -47.642 -47.700 -47.797 -47.876 -47.943 -48.244   1.000   2.000   4.007   5.000   6.000   8.000   8.216   7.831  11.046   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.28   3.920   3.522   2.744 -47.335 -47.402 -47.460 -47.557 -47.636 -47.703 -48.004   1.000   2.000   4.169   5.000   6.000   8.000   9.092   8.441  12.223   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.34   4.160   3.762   2.984 -47.095 -47.162 -47.220 -47.317 -47.396 -47.463 -47.764   1.000   2.000   4.787   5.001   6.000   8.000   9.764   9.080  13.136   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.40   4.400   4.002   3.224 -46.855 -46.922 -46.980 -47.077 -47.156 -47.223 -47.524   1.000   2.000   5.081   5.026   6.000   8.000   9.971  10.204  14.640   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.46   4.640   4.242   3.464 -46.615 -46.682 -46.740 -46.837 -46.916 -46.983 -47.284   1.000   2.000   5.635   5.366   6.000   8.074   9.996  11.237  15.620   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.52   4.880   4.482   3.704 -46.375 -46.442 -46.500 -46.597 -46.676 -46.743 -47.044   1.000   2.000   5.948   5.927   6.011   9.794   9.999  11.846  15.948   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.58   5.120   4.722   3.944 -46.135 -46.202 -46.260 -46.357 -46.436 -46.503 -46.804   1.000   2.000   5.993   6.367   6.212   9.998  10.000  11.980  15.993   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.64   5.360   4.962   4.184 -45.895 -45.962 -46.020 -46.117 -46.196 -46.263 -46.564   1.000   2.000   5.999   6.872   6.828  10.000  10.000  11.997  15.999   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.70   5.600   5.202   4.424 -45.655 -45.722 -45.780 -45.877 -45.956 -46.023 -46.324   1.000   2.000   6.000   6.982   7.304  10.000  10.000  11.999  16.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.76   5.840   5.442   4.664 -45.415 -45.482 -45.540 -45.637 -45.716 -45.783 -46.084   1.000   2.000   6.000   6.997   7.840  10.000  10.000  12.000  16.023   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.82   6.080   5.682   4.904 -45.175 -45.242 -45.300 -45.397 -45.476 -45.543 -45.844   1.000   2.000   6.000   6.999   7.976  10.000  10.000  12.000  16.355   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.88   6.320   5.922   5.144 -44.935 -45.002 -45.060 -45.157 -45.236 -45.303 -45.604   1.000   2.000   6.000   7.000   7.996  10.000  10.001  12.000  17.185   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.94   6.560   6.162   5.384 -44.695 -44.762 -44.820 -44.917 -44.996 -45.063 -45.364   1.000   2.000   6.000   7.000   7.999  10.000  10.030  12.000  18.250   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.00   6.800   6.402   5.624 -44.455 -44.522 -44.580 -44.677 -44.756 -44.823 -45.124   1.000   2.000   6.000   7.000   8.000  10.000  10.351  12.000  20.072   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.06   7.040   6.642   5.864 -44.215 -44.282 -44.340 -44.437 -44.516 -44.583 -44.884   1.000   2.000   6.000   7.000   8.000  10.000  11.020  12.006  21.378   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.12   7.280   6.882   6.104 -43.975 -44.042 -44.100 -44.197 -44.276 -44.343 -44.644   1.000   2.000   6.000   7.000   8.000  10.000  11.661  12.112  23.366   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.18   7.520   7.122   6.344 -43.735 -43.802 -43.860 -43.957 -44.036 -44.103 -44.404   1.000   2.000   6.000   7.000   8.000  10.000  11.939  12.674  23.888   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.24   7.760   7.362   6.584 -43.495 -43.562 -43.620 -43.717 -43.796 -43.863 -44.164   1.000   2.000   6.000   7.000   8.000  10.000  11.989  13.380  23.980   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.30   8.000   7.602   6.824 -43.255 -43.322 -43.380 -43.477 -43.556 -43.623 -43.924   1.000   2.000   6.000   7.000   8.000  10.000  11.997  13.859  23.996   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.36   8.240   7.842   7.064 -43.015 -43.082 -43.140 -43.237 -43.316 -43.383 -43.684   1.000   2.000   6.000   7.000   8.000  10.000  11.999  13.974  23.999   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.42   8.480   8.082   7.304 -42.775 -42.842 -42.900 -42.997 -43.076 -43.143 -43.444   1.000   2.000   6.000   7.000   8.000  10.000  12.000  13.994  24.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.48   8.720   8.322   7.544 -42.535 -42.602 -42.660 -42.757 -42.836 -42.903 -43.204   1.000   2.000   6.000   7.000   8.000  10.000  12.000  13.998  24.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.54   8.960   8.562   7.784 -42.295 -42.362 -42.420 -42.517 -42.596 -42.663 -42.964   1.000   2.000   6.000   7.000   8.000  10.000  12.000  13.999  24.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.60   9.200   8.802   8.024 -42.055 -42.122 -42.180 -42.277 -42.356 -42.423 -42.724   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  24.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.66   9.440   9.042   8.264 -41.815 -41.882 -41.940 -42.037 -42.116 -42.183 -42.484   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  24.007   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.72   9.680   9.282   8.504 -41.575 -41.642 -41.700 -41.797 -41.876 -41.943 -42.244   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  24.101   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.78   9.920   9.522   8.744 -41.335 -41.402 -41.460 -41.557 -41.636 -41.703 -42.004   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  24.611   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.84  10.160   9.762   8.984 -41.095 -41.162 -41.220 -41.317 -41.396 -41.463 -41.764   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.399   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.90  10.400  10.002   9.224 -40.855 -40.922 -40.980 -41.077 -41.156 -41.223 -41.524   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.846   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.96  10.640  10.242   9.464 -40.615 -40.682 -40.740 -40.837 -40.916 -40.983 -41.284   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.964   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.02  10.880  10.482   9.704 -40.375 -40.442 -40.500 -40.597 -40.676 -40.743 -41.044   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.990   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.08  11.120  10.722   9.944 -40.135 -40.202 -40.260 -40.357 -40.436 -40.503 -40.804   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.997   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.14  11.360  10.962  10.184 -39.895 -39.962 -40.020 -40.117 -40.196 -40.263 -40.564   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.999   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.20  11.600  11.202  10.424 -39.655 -39.722 -39.780 -39.877 -39.956 -40.023 -40.324   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.999   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.26  11.840  11.442  10.664 -39.415 -39.482 -39.540 -39.637 -39.716 -39.783 -40.084   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.32  12.080  11.682  10.904 -39.175 -39.242 -39.300 -39.397 -39.476 -39.543 -39.844   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.38  12.320  11.922  11.144 -38.935 -39.002 -39.060 -39.157 -39.236 -39.303 -39.604   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.44  12.560  12.162  11.384 -38.695 -38.762 -38.820 -38.917 -38.996 -39.063 -39.364   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
