       version             X             Z     num logTs      logT min      logT max      del logT     num logQs      logQ min      logQ max      del logQ
            51        0.2000        0.0400       102            2.1000        8.1600        0.0600       175          -10.0000        5.6600        0.0900

       logQ = logRho - 2*logT + 12
      -10.000000

 logT logPgas   lpp_H  lpp_He   lpp_C   lpp_N   lpp_O  lpp_Ne  lpp_Mg  lpp_Si  lpp_Fe     Z_H    Z_He     Z_C     Z_N     Z_O    Z_Ne    Z_Mg    Z_Si    Z_Fe     f_H    f_He     f_C     f_N     f_O    f_Ne    f_Mg    f_Si    f_Fe
 3.48  -3.280  -3.573  -3.595  -6.112  -6.692  -5.793  -6.579  -7.021  -6.863  -7.128   0.000   0.000   0.000   0.000   0.000   0.000   0.997   0.949   0.989   1.000   1.000   1.000   1.000   1.000   1.000   0.003   0.051   0.011
 3.54  -3.040  -3.333  -3.355  -5.872  -6.453  -5.553  -6.339  -6.781  -6.623  -6.888   0.000   0.000   0.023   0.000   0.000   0.000   1.000   0.999   1.000   1.000   1.000   0.977   1.000   1.000   1.000   0.000   0.001   0.000
 3.60  -2.800  -3.093  -3.116  -5.633  -6.213  -5.313  -6.099  -6.541  -6.383  -6.648   0.001   0.000   0.481   0.000   0.001   0.000   1.000   1.000   1.000   0.999   1.000   0.519   1.000   0.999   1.000   0.000   0.000   0.000
 3.66  -2.560  -2.857  -2.879  -5.397  -5.977  -5.077  -5.863  -6.305  -6.147  -6.412   0.017   0.000   0.895   0.007   0.014   0.000   1.000   1.000   1.000   0.983   1.000   0.105   0.993   0.986   1.000   0.000   0.000   0.000
 3.72  -2.320  -2.645  -2.667  -5.184  -5.764  -4.865  -5.651  -6.092  -5.935  -6.200   0.146   0.000   0.976   0.088   0.127   0.000   1.007   1.000   1.001   0.854   1.000   0.024   0.912   0.873   1.000   0.000   0.000   0.000
 3.78  -2.080  -2.499  -2.521  -5.038  -5.619  -4.719  -5.505  -5.947  -5.789  -6.054   0.654   0.000   0.996   0.584   0.618   0.000   1.106   1.003   1.020   0.346   1.000   0.004   0.416   0.382   1.000   0.000   0.000   0.000
 3.84  -1.840  -2.309  -2.331  -4.848  -5.429  -4.529  -5.315  -5.757  -5.599  -5.864   0.972   0.000   1.000   0.970   0.967   0.001   1.754   1.102   1.418   0.028   1.000   0.000   0.030   0.033   0.999   0.000   0.000   0.000
 3.90  -1.600  -2.073  -2.095  -4.612  -5.193  -4.293  -5.079  -5.521  -5.363  -5.628   0.998   0.000   1.000   0.998   0.998   0.084   1.984   1.757   1.950   0.002   1.000   0.000   0.002   0.002   0.932   0.000   0.000   0.000
 3.96  -1.360  -1.836  -1.858  -4.375  -4.956  -4.056  -4.842  -5.284  -5.126  -5.391   1.000   0.018   1.002   1.000   1.000   1.901   1.999   1.982   1.997   0.000   0.982   0.000   0.000   0.000   0.032   0.000   0.000   0.000
 4.02  -1.120  -1.647  -1.669  -4.186  -4.767  -3.867  -4.653  -5.095  -4.937  -5.202   1.000   0.409   1.068   1.001   1.000   2.607   2.000   1.998   2.000   0.000   0.591   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.08  -0.880  -1.468  -1.490  -4.007  -4.588  -3.688  -4.474  -4.916  -4.758  -5.023   1.000   0.941   1.619   1.041   1.001   2.967   2.000   2.003   2.005   0.000   0.059   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.14  -0.640  -1.234  -1.256  -3.773  -4.354  -3.454  -4.240  -4.682  -4.524  -4.789   1.000   0.996   1.964   1.575   1.042   3.553   2.000   2.133   2.167   0.000   0.004   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.20  -0.400  -0.995  -1.017  -3.535  -4.115  -3.215  -4.001  -4.443  -4.285  -4.550   1.000   1.000   1.997   1.965   1.618   5.569   2.000   2.825   2.819   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.26  -0.160  -0.756  -0.778  -3.295  -3.875  -2.975  -3.761  -4.203  -4.046  -4.311   1.000   1.000   2.009   1.998   1.973   6.347   2.000   3.002   2.985   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.32   0.080  -0.516  -0.538  -3.055  -3.636  -2.736  -3.522  -3.964  -3.806  -4.071   1.000   1.003   2.281   2.040   2.001   7.983   2.000   3.309   3.016   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.38   0.320  -0.286  -0.308  -2.825  -3.405  -2.506  -3.292  -3.733  -3.576  -3.841   1.000   1.093   2.907   2.498   2.096   8.000   2.000   3.901   3.414   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.44   0.560  -0.103  -0.126  -2.643  -3.223  -2.323  -3.109  -3.551  -3.393  -3.658   1.000   1.689   3.024   2.934   2.704   8.000   2.001   3.991   3.941   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.50   0.800   0.112   0.090  -2.427  -3.008  -2.108  -2.894  -3.336  -3.178  -3.443   1.000   1.971   3.452   3.021   2.976   8.000   2.031   3.999   4.033   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.56   1.040   0.349   0.327  -2.190  -2.770  -1.870  -2.656  -3.098  -2.941  -3.205   1.000   1.997   3.934   3.472   3.068   8.000   2.534   4.000   4.525   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.62   1.280   0.589   0.567  -1.950  -2.531  -1.631  -2.417  -2.859  -2.701  -2.966   1.000   2.000   3.994   3.962   3.602   8.000   2.964   4.000   4.968   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.68   1.520   0.829   0.806  -1.711  -2.291  -1.391  -2.177  -2.619  -2.461  -2.726   1.000   2.000   3.999   4.288   3.985   8.000   3.070   4.000   5.315   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.74   1.760   1.068   1.046  -1.471  -2.051  -1.151  -1.938  -2.379  -2.222  -2.487   1.000   2.000   4.000   4.878   4.491   8.000   3.660   4.000   5.915   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.80   2.000   1.308   1.286  -1.231  -1.812  -0.912  -1.698  -2.140  -1.982  -2.247   1.000   2.000   4.000   4.988   4.995   8.000   3.994   4.003   6.347   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.86   2.240   1.548   1.525  -0.992  -1.572  -0.672  -1.458  -1.900  -1.742  -2.007   1.000   2.000   4.000   4.999   5.523   8.000   4.372   4.119   6.923   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.92   2.480   1.787   1.765  -0.752  -1.332  -0.432  -1.218  -1.660  -1.503  -1.768   1.000   2.000   4.000   5.000   5.940   8.000   4.975   4.779   7.330   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.98   2.720   2.027   2.005  -0.512  -1.092  -0.192  -0.978  -1.420  -1.263  -1.528   1.000   2.000   4.000   5.000   5.994   8.000   5.656   5.099   7.880   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.04   2.960   2.267   2.245  -0.272  -0.852   0.047  -0.739  -1.180  -1.023  -1.288   1.000   2.000   4.000   5.000   5.999   8.000   6.096   5.736   8.335   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.10   3.200   2.507   2.485  -0.032  -0.612   0.287  -0.499  -0.940  -0.783  -1.048   1.000   2.000   4.000   5.000   6.000   8.000   6.733   6.167   9.074   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.16   3.440   2.747   2.725   0.208  -0.372   0.527  -0.259  -0.700  -0.543  -0.808   1.000   2.000   4.000   5.000   6.000   8.000   7.200   6.938   9.872   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.22   3.680   2.987   2.965   0.448  -0.133   0.767  -0.019  -0.461  -0.303  -0.568   1.000   2.000   4.006   5.000   6.000   8.000   8.162   7.804  10.978   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.28   3.920   3.227   3.205   0.688   0.107   1.007   0.221  -0.221  -0.063  -0.328   1.000   2.000   4.152   5.000   6.000   8.000   9.062   8.408  12.182   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.34   4.160   3.467   3.444   0.927   0.347   1.247   0.461   0.019   0.177  -0.088   1.000   2.000   4.765   5.001   6.000   8.000   9.741   9.052  13.090   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.40   4.400   3.707   3.684   1.167   0.587   1.487   0.701   0.259   0.416   0.152   1.000   2.000   5.068   5.023   6.000   8.000   9.967  10.134  14.573   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.46   4.640   3.946   3.924   1.407   0.827   1.726   0.940   0.499   0.656   0.391   1.000   2.000   5.606   5.338   6.000   8.059   9.995  11.200  15.587   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.52   4.880   4.186   4.164   1.647   1.066   1.966   1.180   0.738   0.896   0.631   1.000   2.000   5.941   5.910   6.010   9.744   9.999  11.829  15.942   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.58   5.120   4.426   4.404   1.886   1.306   2.206   1.420   0.978   1.136   0.871   1.000   2.000   5.992   6.337   6.192   9.997  10.000  11.977  15.992   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.64   5.360   4.665   4.643   2.126   1.546   2.446   1.660   1.218   1.375   1.110   1.000   2.000   5.999   6.857   6.804  10.000  10.000  11.996  15.998   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.70   5.600   4.905   4.883   2.366   1.786   2.685   1.899   1.458   1.615   1.350   1.000   2.000   6.000   6.980   7.274  10.000  10.000  11.999  16.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.76   5.840   5.145   5.123   2.606   2.025   2.925   2.139   1.697   1.855   1.590   1.000   2.000   6.000   6.997   7.823  10.000  10.000  12.000  16.021   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.82   6.080   5.385   5.363   2.845   2.265   3.165   2.379   1.937   2.095   1.830   1.000   2.000   6.000   6.999   7.973  10.000  10.000  12.000  16.326   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.88   6.320   5.625   5.603   3.085   2.505   3.405   2.619   2.177   2.335   2.070   1.000   2.000   6.000   7.000   7.995  10.000  10.001  12.000  17.143   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.94   6.560   5.865   5.842   3.325   2.745   3.645   2.859   2.417   2.575   2.310   1.000   2.000   6.000   7.000   7.999  10.000  10.027  12.000  18.175   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.00   6.800   6.105   6.082   3.565   2.985   3.885   3.099   2.657   2.815   2.550   1.000   2.000   6.000   7.000   8.000  10.000  10.322  12.000  20.004   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.06   7.040   6.345   6.322   3.805   3.225   4.125   3.339   2.897   3.055   2.790   1.000   2.000   6.000   7.000   8.000  10.000  10.986  12.006  21.272   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.12   7.280   6.585   6.562   4.045   3.465   4.365   3.579   3.137   3.295   3.030   1.000   2.000   6.000   7.000   8.000  10.000  11.630  12.100  23.305   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.18   7.520   6.825   6.802   4.285   3.705   4.605   3.819   3.377   3.534   3.270   1.000   2.000   6.000   7.000   8.000  10.000  11.931  12.637  23.874   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.24   7.760   7.064   7.042   4.525   3.945   4.845   4.059   3.617   3.774   3.510   1.000   2.000   6.000   7.000   8.000  10.000  11.987  13.341  23.978   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.30   8.000   7.304   7.282   4.765   4.185   5.085   4.299   3.857   4.014   3.749   1.000   2.000   6.000   7.000   8.000  10.000  11.997  13.843  23.995   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.36   8.240   7.544   7.522   5.005   4.425   5.325   4.539   4.097   4.254   3.989   1.000   2.000   6.000   7.000   8.000  10.000  11.999  13.971  23.999   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.42   8.480   7.784   7.762   5.245   4.665   5.565   4.779   4.337   4.494   4.229   1.000   2.000   6.000   7.000   8.000  10.000  12.000  13.994  24.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.48   8.720   8.024   8.002   5.485   4.905   5.805   5.019   4.577   4.734   4.469   1.000   2.000   6.000   7.000   8.000  10.000  12.000  13.998  24.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.54   8.960   8.264   8.242   5.725   5.145   6.045   5.259   4.817   4.974   4.709   1.000   2.000   6.000   7.000   8.000  10.000  12.000  13.999  24.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.60   9.200   8.504   8.482   5.965   5.385   6.285   5.499   5.057   5.214   4.949   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  24.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.66   9.440   8.744   8.722   6.205   5.625   6.525   5.739   5.297   5.454   5.189   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  24.007   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.72   9.680   8.984   8.962   6.445   5.865   6.765   5.979   5.537   5.694   5.429   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  24.090   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.78   9.920   9.224   9.202   6.685   6.105   7.005   6.219   5.777   5.934   5.669   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  24.567   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.84  10.160   9.464   9.442   6.925   6.345   7.245   6.459   6.017   6.174   5.909   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.353   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.90  10.400   9.704   9.682   7.165   6.585   7.485   6.699   6.257   6.414   6.149   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.828   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.96  10.640   9.944   9.922   7.405   6.825   7.725   6.939   6.497   6.654   6.389   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.959   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.02  10.880  10.184  10.162   7.645   7.065   7.965   7.179   6.737   6.894   6.629   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.989   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.08  11.120  10.424  10.402   7.885   7.305   8.205   7.419   6.977   7.134   6.869   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.996   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.14  11.360  10.664  10.642   8.125   7.545   8.445   7.659   7.217   7.374   7.109   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.999   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.20  11.600  10.904  10.882   8.365   7.785   8.685   7.899   7.457   7.614   7.349   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.999   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.26  11.840  11.144  11.122   8.605   8.025   8.925   8.139   7.697   7.854   7.589   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.32  12.080  11.384  11.362   8.845   8.265   9.165   8.379   7.937   8.094   7.829   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.38  12.320  11.624  11.602   9.085   8.505   9.405   8.619   8.177   8.334   8.069   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.44  12.560  11.864  11.842   9.325   8.745   9.645   8.859   8.417   8.574   8.309   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.50  12.800  12.104  12.082   9.565   8.985   9.885   9.099   8.657   8.814   8.549   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.56  13.040  12.344  12.322   9.805   9.225  10.125   9.339   8.897   9.054   8.789   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.62  13.280  12.584  12.562  10.045   9.465  10.365   9.579   9.137   9.294   9.029   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.68  13.520  12.824  12.802  10.285   9.705  10.605   9.819   9.377   9.534   9.269   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.74  13.760  13.064  13.042  10.525   9.945  10.845  10.059   9.617   9.774   9.509   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.80  14.000  13.304  13.282  10.765  10.185  11.085  10.299   9.857  10.014   9.749   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.86  14.240  13.544  13.522  11.005  10.425  11.325  10.539  10.097  10.254   9.989   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.92  14.480  13.784  13.762  11.245  10.665  11.565  10.779  10.337  10.494  10.229   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.98  14.720  14.024  14.002  11.485  10.905  11.805  11.019  10.577  10.734  10.469   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 8.04  14.960  14.264  14.242  11.725  11.145  12.045  11.259  10.817  10.974  10.709   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 8.10  15.200  14.504  14.482  11.965  11.385  12.285  11.499  11.057  11.214  10.949   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 8.16  15.440  14.744  14.722  12.205  11.625  12.525  11.739  11.297  11.454  11.189   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 

       logQ = logRho - 2*logT + 12
       -9.910000

 logT logPgas   lpp_H  lpp_He   lpp_C   lpp_N   lpp_O  lpp_Ne  lpp_Mg  lpp_Si  lpp_Fe     Z_H    Z_He     Z_C     Z_N     Z_O    Z_Ne    Z_Mg    Z_Si    Z_Fe     f_H    f_He     f_C     f_N     f_O    f_Ne    f_Mg    f_Si    f_Fe
 2.10  -8.224  -8.517  -8.539 -11.056 -11.636 -10.737 -11.523 -11.965 -11.807 -12.072   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.16  -8.044  -8.337  -8.359 -10.876 -11.456 -10.557 -11.343 -11.785 -11.627 -11.892   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.22  -7.864  -8.157  -8.179 -10.696 -11.276 -10.377 -11.163 -11.605 -11.447 -11.712   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.28  -7.684  -7.977  -7.999 -10.516 -11.096 -10.197 -10.983 -11.425 -11.267 -11.532   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.34  -7.504  -7.797  -7.819 -10.336 -10.916 -10.017 -10.803 -11.245 -11.087 -11.352   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.40  -7.324  -7.617  -7.639 -10.156 -10.736  -9.837 -10.623 -11.065 -10.907 -11.172   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
