       version             X             Z     num logTs      logT min      logT max      del logT     num logQs      logQ min      logQ max      del logQ
            51        0.0000        0.0000       102            2.1000        8.1600        0.0600       175          -10.0000        5.6600        0.0900

       logQ = logRho - 2*logT + 12
      -10.000000

 logT logPgas   lpp_H  lpp_He   lpp_C   lpp_N   lpp_O  lpp_Ne  lpp_Mg  lpp_Si  lpp_Fe     Z_H    Z_He     Z_C     Z_N     Z_O    Z_Ne    Z_Mg    Z_Si    Z_Fe     f_H    f_He     f_C     f_N     f_O    f_Ne    f_Mg    f_Si    f_Fe
 4.14  -0.640 -50.338  -0.940 -51.417 -51.484 -51.542 -51.639 -51.718 -51.785 -52.086   1.000   0.996   1.965   1.575   1.042   3.555   2.000   2.134   2.168   0.000   0.004   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.20  -0.400 -50.099  -0.701 -51.178 -51.245 -51.303 -51.400 -51.479 -51.546 -51.847   1.000   1.000   1.997   1.965   1.619   5.570   2.000   2.826   2.820   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.26  -0.160 -49.859  -0.461 -50.938 -51.005 -51.063 -51.160 -51.239 -51.306 -51.607   1.000   1.000   2.009   1.998   1.973   6.349   2.000   3.002   2.986   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.32   0.080 -49.620  -0.222 -50.699 -50.766 -50.824 -50.921 -51.000 -51.067 -51.368   1.000   1.003   2.282   2.040   2.001   7.983   2.000   3.310   3.016   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.38   0.320 -49.398   0.000 -50.478 -50.544 -50.602 -50.699 -50.779 -50.846 -51.147   1.000   1.091   2.905   2.494   2.094   8.000   2.000   3.899   3.410   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.44   0.560 -49.265   0.133 -50.344 -50.411 -50.469 -50.566 -50.645 -50.712 -51.013   1.000   1.671   3.021   2.928   2.686   8.000   2.000   3.990   3.936   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.50   0.800 -49.070   0.328 -50.150 -50.217 -50.275 -50.371 -50.451 -50.517 -50.819   1.000   1.968   3.427   3.017   2.973   8.000   2.028   3.999   4.029   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.56   1.040 -48.835   0.563 -49.914 -49.981 -50.039 -50.136 -50.215 -50.282 -50.583   1.000   1.997   3.927   3.446   3.062   8.000   2.508   4.000   4.498   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.62   1.280 -48.595   0.803 -49.674 -49.741 -49.799 -49.896 -49.975 -50.042 -50.343   1.000   2.000   3.993   3.955   3.576   8.000   2.960   4.000   4.961   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.68   1.520 -48.355   1.043 -49.434 -49.501 -49.559 -49.656 -49.735 -49.802 -50.103   1.000   2.000   3.999   4.267   3.977   8.000   3.063   4.000   5.292   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.74   1.760 -48.115   1.283 -49.194 -49.261 -49.319 -49.416 -49.495 -49.562 -49.863   1.000   2.000   4.000   4.866   4.465   8.000   3.636   4.000   5.903   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.80   2.000 -47.875   1.523 -48.954 -49.021 -49.079 -49.176 -49.255 -49.322 -49.623   1.000   2.000   4.000   4.987   4.985   8.000   3.988   4.003   6.322   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.86   2.240 -47.635   1.763 -48.714 -48.781 -48.839 -48.936 -49.015 -49.082 -49.383   1.000   2.000   4.000   4.998   5.496   8.000   4.347   4.109   6.911   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.92   2.480 -47.395   2.003 -48.474 -48.541 -48.599 -48.696 -48.775 -48.842 -49.143   1.000   2.000   4.000   5.000   5.934   8.000   4.959   4.760   7.307   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
