       version             X             Z     num logTs      logT min      logT max      del logT     num logQs      logQ min      logQ max      del logQ
            51        0.0000        1.0000       102            2.1000        8.1600        0.0600       175          -10.0000        5.6600        0.0900

       logQ = logRho - 2*logT + 12
      -10.000000

 logT logPgas   lpp_H  lpp_He   lpp_C   lpp_N   lpp_O  lpp_Ne  lpp_Mg  lpp_Si  lpp_Fe     Z_H    Z_He     Z_C     Z_N     Z_O    Z_Ne    Z_Mg    Z_Si    Z_Fe     f_H    f_He     f_C     f_N     f_O    f_Ne    f_Mg    f_Si    f_Fe
 4.08  -0.880 -50.111 -50.713  -1.491 -51.257  -1.616 -51.412 -51.491 -51.558 -51.859   1.000   0.933   1.584   1.035   1.001   2.961   2.000   2.002   2.005   0.000   0.067   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.14  -0.640 -49.911 -50.513  -1.292 -51.057  -1.417 -51.212 -51.292 -51.358 -51.660   1.000   0.996   1.957   1.526   1.035   3.421   2.000   2.112   2.142   0.000   0.004   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.20  -0.400 -49.711 -50.313  -1.091 -50.857  -1.216 -51.012 -51.091 -51.158 -51.459   1.000   1.000   1.996   1.955   1.558   5.496   2.000   2.786   2.779   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.26  -0.160 -49.498 -50.100  -0.879 -50.644  -1.003 -50.799 -50.879 -50.945 -51.246   1.000   1.000   2.006   1.997   1.965   6.186   2.000   2.996   2.981   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.32   0.080 -49.278 -49.880  -0.658 -50.424  -0.783 -50.579 -50.658 -50.725 -51.026   1.000   1.002   2.224   2.029   1.999   7.970   2.000   3.248   3.011   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.38   0.320 -49.090 -49.693  -0.471 -50.237  -0.596 -50.392 -50.471 -50.538 -50.839   1.000   1.068   2.874   2.415   2.070   8.000   2.000   3.867   3.336   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.44   0.560 -48.889 -49.491  -0.269 -50.035  -0.394 -50.190 -50.269 -50.336 -50.637   1.000   1.632   3.015   2.916   2.648   8.000   2.000   3.988   3.925   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.50   0.800 -48.687 -49.289  -0.067 -49.833  -0.192 -49.988 -50.067 -50.134 -50.435   1.000   1.963   3.393   3.013   2.968   8.000   2.024   3.999   4.024   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.56   1.040 -48.480 -49.083   0.139 -49.627   0.014 -49.782 -49.861 -49.928 -50.229   1.000   1.996   3.916   3.407   3.052   8.000   2.468   4.000   4.459   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.62   1.280 -48.264 -48.866   0.356 -49.410   0.231 -49.565 -49.644 -49.711 -50.012   1.000   2.000   3.992   3.942   3.534   8.000   2.952   4.000   4.950   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
