       version             X             Z     num logTs      logT min      logT max      del logT     num logQs      logQ min      logQ max      del logQ
            51        0.0000        0.0400       102            2.1000        8.1600        0.0600       175          -10.0000        5.6600        0.0900

       logQ = logRho - 2*logT + 12
      -10.000000

 logT logPgas   lpp_H  lpp_He   lpp_C   lpp_N   lpp_O  lpp_Ne  lpp_Mg  lpp_Si  lpp_Fe     Z_H    Z_He     Z_C     Z_N     Z_O    Z_Ne    Z_Mg    Z_Si    Z_Fe     f_H    f_He     f_C     f_N     f_O    f_Ne    f_Mg    f_Si    f_Fe
 2.70  -6.400 -55.785  -6.404  -9.023  -9.603  -8.703  -9.489  -9.931  -9.773 -10.038   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.76  -6.160 -55.544  -6.164  -8.783  -9.363  -8.463  -9.249  -9.691  -9.533  -9.798   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.82  -5.920 -55.304  -5.924  -8.543  -9.123  -8.223  -9.009  -9.451  -9.293  -9.558   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.88  -5.680 -55.065  -5.684  -8.303  -8.883  -7.983  -8.769  -9.211  -9.053  -9.318   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.94  -5.440 -54.825  -5.444  -8.063  -8.643  -7.743  -8.529  -8.971  -8.813  -9.078   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 3.00  -5.200 -54.584  -5.204  -7.823  -8.403  -7.503  -8.289  -8.731  -8.573  -8.838   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 3.06  -4.960 -54.344  -4.964  -7.583  -8.163  -7.263  -8.049  -8.491  -8.333  -8.598   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 3.12  -4.720 -54.105  -4.724  -7.343  -7.923  -7.023  -7.809  -8.251  -8.093  -8.358   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 3.18  -4.480 -53.864  -4.484  -7.103  -7.683  -6.783  -7.569  -8.011  -7.853  -8.118   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 3.24  -4.240 -53.624  -4.244  -6.863  -7.443  -6.543  -7.329  -7.771  -7.613  -7.878   0.000   0.000   0.000   0.000   0.000   0.000   0.001   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   0.999   1.000   1.000
 3.30  -4.000 -53.385  -4.004  -6.623  -7.203  -6.303  -7.089  -7.531  -7.373  -7.638   0.000   0.000   0.000   0.000   0.000   0.000   0.018   0.000   0.003   1.000   1.000   1.000   1.000   1.000   1.000   0.982   1.000   0.997
 3.36  -3.760 -53.145  -3.764  -6.383  -6.963  -6.063  -6.849  -7.291  -7.133  -7.398   0.000   0.000   0.000   0.000   0.000   0.000   0.248   0.008   0.051   1.000   1.000   1.000   1.000   1.000   1.000   0.752   0.992   0.949
 3.42  -3.520 -52.905  -3.524  -6.143  -6.723  -5.823  -6.609  -7.051  -6.894  -7.159   0.000   0.000   0.000   0.000   0.000   0.000   0.879   0.207   0.585   1.000   1.000   1.000   1.000   1.000   1.000   0.121   0.793   0.415
 3.48  -3.280 -52.665  -3.285  -5.903  -6.483  -5.584  -6.370  -6.811  -6.654  -6.919   0.000   0.000   0.000   0.000   0.000   0.000   0.996   0.921   0.982   1.000   1.000   1.000   1.000   1.000   1.000   0.004   0.079   0.018
 3.54  -3.040 -52.425  -3.045  -5.663  -6.243  -5.344  -6.130  -6.572  -6.414  -6.679   0.000   0.000   0.015   0.000   0.000   0.000   1.000   0.998   1.000   1.000   1.000   0.985   1.000   1.000   1.000   0.000   0.002   0.000
 3.60  -2.800 -52.185  -2.805  -5.424  -6.004  -5.104  -5.890  -6.332  -6.174  -6.439   0.001   0.000   0.439   0.000   0.001   0.000   1.000   1.000   1.000   0.999   1.000   0.561   1.000   0.999   1.000   0.000   0.000   0.000
 3.66  -2.560 -51.946  -2.566  -5.184  -5.765  -4.865  -5.651  -6.093  -5.935  -6.200   0.048   0.000   0.962   0.021   0.041   0.000   1.001   1.000   1.000   0.952   1.000   0.038   0.979   0.959   1.000   0.000   0.000   0.000
 3.72  -2.320 -51.707  -2.327  -4.946  -5.526  -4.626  -5.412  -5.854  -5.696  -5.961   0.646   0.000   0.998   0.509   0.608   0.000   1.071   1.001   1.009   0.354   1.000   0.002   0.491   0.392   1.000   0.000   0.000   0.000
 3.78  -2.080 -51.468  -2.088  -4.707  -5.287  -4.387  -5.173  -5.615  -5.457  -5.722   0.981   0.000   1.000   0.975   0.978   0.000   1.768   1.081   1.366   0.019   1.000   0.000   0.025   0.022   1.000   0.000   0.000   0.000
 3.84  -1.840 -51.229  -1.849  -4.467  -5.047  -4.147  -4.934  -5.375  -5.218  -5.483   0.999   0.000   1.000   0.999   0.999   0.030   1.991   1.795   1.961   0.001   1.000   0.000   0.001   0.001   0.974   0.000   0.000   0.000
 3.90  -1.600 -50.991  -1.611  -4.230  -4.810  -3.910  -4.696  -5.138  -4.980  -5.245   1.000   0.005   1.001   1.000   1.000   1.719   1.999   1.985   1.998   0.000   0.995   0.000   0.000   0.000   0.094   0.000   0.000   0.000
 3.96  -1.360 -50.780  -1.400  -4.018  -4.598  -3.699  -4.485  -4.927  -4.769  -5.034   1.000   0.074   1.009   1.000   1.000   2.179   2.000   1.996   1.999   0.000   0.926   0.000   0.000   0.000   0.002   0.000   0.000   0.000
 4.02  -1.120 -50.675  -1.294  -3.913  -4.493  -3.593  -4.379  -4.821  -4.663  -4.928   1.000   0.472   1.085   1.001   1.000   2.666   2.000   1.999   2.000   0.000   0.528   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.08  -0.880 -50.554  -1.174  -3.792  -4.372  -3.473  -4.259  -4.700  -4.543  -4.808   1.000   0.942   1.623   1.041   1.001   2.968   2.000   2.003   2.006   0.000   0.058   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.14  -0.640 -50.326  -0.946  -3.564  -4.145  -3.245  -4.031  -4.473  -4.315  -4.580   1.000   0.996   1.964   1.575   1.042   3.553   2.000   2.133   2.167   0.000   0.004   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.20  -0.400 -50.088  -0.708  -3.326  -3.906  -3.007  -3.793  -4.234  -4.077  -4.342   1.000   1.000   1.997   1.964   1.617   5.569   2.000   2.825   2.819   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.26  -0.160 -49.849  -0.468  -3.087  -3.667  -2.767  -3.553  -3.995  -3.837  -4.102   1.000   1.000   2.009   1.998   1.973   6.345   2.000   3.002   2.985   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.32   0.080 -49.609  -0.229  -2.848  -3.428  -2.528  -3.314  -3.756  -3.599  -3.863   1.000   1.003   2.280   2.039   2.001   7.983   2.000   3.308   3.016   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.38   0.320 -49.389  -0.008  -2.627  -3.207  -2.307  -3.093  -3.535  -3.377  -3.642   1.000   1.091   2.905   2.492   2.094   8.000   2.000   3.899   3.408   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.44   0.560 -49.254   0.127  -2.492  -3.072  -2.172  -2.958  -3.400  -3.243  -3.507   1.000   1.670   3.020   2.928   2.685   8.000   2.000   3.990   3.936   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.50   0.800 -49.059   0.321  -2.297  -2.878  -1.978  -2.764  -3.206  -3.048  -3.313   1.000   1.968   3.426   3.017   2.973   8.000   2.028   3.999   4.029   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.56   1.040 -48.824   0.557  -2.062  -2.642  -1.742  -2.528  -2.970  -2.813  -3.078   1.000   1.997   3.927   3.445   3.061   8.000   2.507   4.000   4.498   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.62   1.280 -48.584   0.796  -1.823  -2.403  -1.503  -2.289  -2.731  -2.573  -2.838   1.000   2.000   3.993   3.954   3.575   8.000   2.960   4.000   4.961   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.68   1.520 -48.345   1.035  -1.583  -2.163  -1.264  -2.050  -2.491  -2.334  -2.599   1.000   2.000   3.999   4.266   3.976   8.000   3.062   4.000   5.291   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.74   1.760 -48.105   1.275  -1.344  -1.924  -1.024  -1.810  -2.252  -2.094  -2.359   1.000   2.000   4.000   4.865   4.463   8.000   3.635   4.000   5.902   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.80   2.000 -47.866   1.514  -1.104  -1.684  -0.784  -1.571  -2.012  -1.855  -2.120   1.000   2.000   4.000   4.987   4.985   8.000   3.988   4.003   6.321   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.86   2.240 -47.626   1.754  -0.864  -1.445  -0.545  -1.331  -1.773  -1.615  -1.880   1.000   2.000   4.000   4.998   5.495   8.000   4.346   4.108   6.910   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.92   2.480 -47.386   1.994  -0.625  -1.205  -0.305  -1.091  -1.533  -1.376  -1.640   1.000   2.000   4.000   5.000   5.934   8.000   4.958   4.759   7.305   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.98   2.720 -47.147   2.234  -0.385  -0.965  -0.065  -0.851  -1.293  -1.136  -1.401   1.000   2.000   4.000   5.000   5.993   8.000   5.630   5.086   7.865   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.04   2.960 -46.907   2.474  -0.145  -0.725   0.175  -0.612  -1.053  -0.896  -1.161   1.000   2.000   4.000   5.000   5.999   8.000   6.080   5.712   8.308   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.10   3.200 -46.667   2.713   0.095  -0.485   0.414  -0.372  -0.813  -0.656  -0.921   1.000   2.000   4.000   5.000   6.000   8.000   6.709   6.148   9.051   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.16   3.440 -46.427   2.953   0.335  -0.245   0.654  -0.132  -0.573  -0.416  -0.681   1.000   2.000   4.000   5.000   6.000   8.000   7.177   6.904   9.842   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.22   3.680 -46.187   3.193   0.575  -0.006   0.894   0.108  -0.334  -0.176  -0.441   1.000   2.000   4.006   5.000   6.000   8.000   8.114   7.779  10.918   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.28   3.920 -45.947   3.433   0.814   0.234   1.134   0.348  -0.094   0.064  -0.201   1.000   2.000   4.139   5.000   6.000   8.000   9.035   8.378  12.146   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.34   4.160 -45.708   3.673   1.054   0.474   1.374   0.588   0.146   0.304   0.039   1.000   2.000   4.744   5.001   6.000   8.000   9.719   9.027  13.050   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.40   4.400 -45.468   3.913   1.294   0.714   1.614   0.828   0.386   0.543   0.278   1.000   2.000   5.056   5.021   6.000   8.000   9.963  10.072  14.512   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.46   4.640 -45.228   4.152   1.534   0.953   1.853   1.067   0.625   0.783   0.518   1.000   2.000   5.579   5.315   6.000   8.048   9.995  11.167  15.556   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.52   4.880 -44.988   4.392   1.773   1.193   2.093   1.307   0.865   1.023   0.758   1.000   2.000   5.935   5.895   6.009   9.692   9.999  11.813  15.936   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.58   5.120 -44.749   4.632   2.013   1.433   2.333   1.547   1.105   1.262   0.997   1.000   2.000   5.991   6.312   6.175   9.997  10.000  11.975  15.991   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.64   5.360 -44.509   4.871   2.252   1.672   2.572   1.786   1.344   1.502   1.237   1.000   2.000   5.998   6.844   6.782  10.000  10.000  11.996  15.998   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.70   5.600 -44.270   5.111   2.492   1.912   2.812   2.026   1.584   1.742   1.477   1.000   2.000   6.000   6.977   7.249  10.000  10.000  11.999  16.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.76   5.840 -44.030   5.350   2.732   2.152   3.051   2.265   1.824   1.981   1.716   1.000   2.000   6.000   6.996   7.806  10.000  10.000  12.000  16.019   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.82   6.080 -43.790   5.590   2.972   2.391   3.291   2.505   2.063   2.221   1.956   1.000   2.000   6.000   6.999   7.970  10.000  10.000  12.000  16.301   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.88   6.320 -43.550   5.830   3.212   2.631   3.531   2.745   2.303   2.461   2.196   1.000   2.000   6.000   7.000   7.995  10.000  10.001  12.000  17.107   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.94   6.560 -43.310   6.070   3.452   2.871   3.771   2.985   2.543   2.701   2.436   1.000   2.000   6.000   7.000   7.999  10.000  10.024  12.000  18.113   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.00   6.800 -43.070   6.310   3.691   3.111   4.011   3.225   2.783   2.941   2.676   1.000   2.000   6.000   7.000   8.000  10.000  10.298  12.000  19.942   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.06   7.040 -42.830   6.550   3.931   3.351   4.251   3.465   3.023   3.181   2.916   1.000   2.000   6.000   7.000   8.000  10.000  10.958  12.005  21.186   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.12   7.280 -42.590   6.790   4.171   3.591   4.491   3.705   3.263   3.421   3.156   1.000   2.000   6.000   7.000   8.000  10.000  11.603  12.091  23.249   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.18   7.520 -42.350   7.030   4.411   3.831   4.731   3.945   3.503   3.661   3.396   1.000   2.000   6.000   7.000   8.000  10.000  11.924  12.604  23.861   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.24   7.760 -42.110   7.270   4.651   4.071   4.971   4.185   3.743   3.901   3.636   1.000   2.000   6.000   7.000   8.000  10.000  11.986  13.307  23.975   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.30   8.000 -41.870   7.510   4.891   4.311   5.211   4.425   3.983   4.141   3.876   1.000   2.000   6.000   7.000   8.000  10.000  11.997  13.827  23.995   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.36   8.240 -41.630   7.750   5.131   4.551   5.451   4.665   4.223   4.381   4.116   1.000   2.000   6.000   7.000   8.000  10.000  11.999  13.967  23.999   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.42   8.480 -41.391   7.990   5.371   4.791   5.691   4.905   4.463   4.621   4.356   1.000   2.000   6.000   7.000   8.000  10.000  12.000  13.993  24.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.48   8.720 -41.151   8.230   5.611   5.031   5.931   5.145   4.703   4.861   4.596   1.000   2.000   6.000   7.000   8.000  10.000  12.000  13.998  24.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.54   8.960 -40.910   8.470   5.851   5.271   6.171   5.385   4.943   5.101   4.836   1.000   2.000   6.000   7.000   8.000  10.000  12.000  13.999  24.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.60   9.200 -40.670   8.710   6.091   5.511   6.411   5.625   5.183   5.341   5.076   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  24.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.66   9.440 -40.431   8.950   6.331   5.751   6.651   5.865   5.423   5.581   5.316   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  24.006   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.72   9.680 -40.191   9.190   6.571   5.991   6.891   6.105   5.663   5.821   5.556   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  24.081   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.78   9.920 -39.950   9.430   6.811   6.231   7.131   6.345   5.903   6.061   5.796   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  24.531   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.84  10.160 -39.711   9.670   7.051   6.471   7.371   6.585   6.143   6.300   6.036   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.313   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.90  10.400 -39.471   9.910   7.291   6.711   7.611   6.825   6.383   6.540   6.276   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.811   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.96  10.640 -39.230  10.150   7.531   6.951   7.851   7.065   6.623   6.780   6.516   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.955   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.02  10.880 -38.990  10.390   7.771   7.191   8.091   7.305   6.863   7.020   6.756   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.988   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.08  11.120 -38.751  10.630   8.011   7.431   8.331   7.545   7.103   7.260   6.996   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.996   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.14  11.360 -38.511  10.870   8.251   7.671   8.571   7.785   7.343   7.500   7.236   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.998   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.20  11.600 -38.270  11.110   8.491   7.911   8.811   8.025   7.583   7.740   7.476   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.999   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.26  11.840 -38.031  11.350   8.731   8.151   9.051   8.265   7.823   7.980   7.716   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.32  12.080 -37.791  11.590   8.971   8.391   9.291   8.505   8.063   8.220   7.956   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.38  12.320 -37.550  11.830   9.211   8.631   9.531   8.745   8.303   8.460   8.196   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.44  12.560 -37.310  12.070   9.451   8.871   9.771   8.985   8.543   8.700   8.436   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.50  12.800 -37.071  12.310   9.691   9.111  10.011   9.225   8.783   8.940   8.676   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.56  13.040 -36.831  12.550   9.931   9.351  10.251   9.465   9.023   9.180   8.916   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.62  13.280 -36.590  12.790  10.171   9.591  10.491   9.705   9.263   9.420   9.156   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.68  13.520 -36.350  13.030  10.411   9.831  10.731   9.945   9.503   9.660   9.396   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.74  13.760 -36.111  13.270  10.651  10.071  10.971  10.185   9.743   9.900   9.636   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.80  14.000 -35.870  13.510  10.891  10.311  11.211  10.425   9.983  10.140   9.876   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.86  14.240 -35.630  13.750  11.131  10.551  11.451  10.665  10.223  10.380  10.116   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.92  14.480 -35.391  13.990  11.371  10.791  11.691  10.905  10.463  10.620  10.355   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.98  14.720 -35.151  14.230  11.611  11.031  11.931  11.145  10.703  10.861  10.595   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 8.04  14.960 -34.910  14.470  11.851  11.271  12.171  11.385  10.943  11.101  10.835   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 8.10  15.200 -34.670  14.710  12.091  11.511  12.411  11.625  11.183  11.341  11.075   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 8.16  15.440 -34.431  14.950  12.331  11.751  12.651  11.865  11.423  11.581  11.316   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 

       logQ = logRho - 2*logT + 12
       -9.910000

 logT logPgas   lpp_H  lpp_He   lpp_C   lpp_N   lpp_O  lpp_Ne  lpp_Mg  lpp_Si  lpp_Fe     Z_H    Z_He     Z_C     Z_N     Z_O    Z_Ne    Z_Mg    Z_Si    Z_Fe     f_H    f_He     f_C     f_N     f_O    f_Ne    f_Mg    f_Si    f_Fe
 2.10  -8.306 -57.690  -8.310 -10.929 -11.509 -10.609 -11.395 -11.837 -11.679 -11.944   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.16  -8.126 -57.510  -8.130 -10.749 -11.329 -10.429 -11.215 -11.657 -11.499 -11.764   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.22  -7.946 -57.330  -7.950 -10.569 -11.149 -10.249 -11.035 -11.477 -11.319 -11.584   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.28  -7.766 -57.150  -7.770 -10.389 -10.969 -10.069 -10.855 -11.297 -11.139 -11.404   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.34  -7.586 -56.970  -7.590 -10.209 -10.789  -9.889 -10.675 -11.117 -10.959 -11.224   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.40  -7.406 -56.790  -7.410 -10.029 -10.609  -9.709 -10.495 -10.937 -10.779 -11.044   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
