       version             X             Z     num logTs      logT min      logT max      del logT     num logQs      logQ min      logQ max      del logQ
            51        0.0000        0.2000       102            2.1000        8.1600        0.0600       175          -10.0000        5.6600        0.0900

       logQ = logRho - 2*logT + 12
      -10.000000

 logT logPgas   lpp_H  lpp_He   lpp_C   lpp_N   lpp_O  lpp_Ne  lpp_Mg  lpp_Si  lpp_Fe     Z_H    Z_He     Z_C     Z_N     Z_O    Z_Ne    Z_Mg    Z_Si    Z_Fe     f_H    f_He     f_C     f_N     f_O    f_Ne    f_Mg    f_Si    f_Fe
 3.30  -4.000 -53.326  -4.025  -5.865  -6.446  -5.546  -6.332  -6.774  -6.616  -6.881   0.000   0.000   0.000   0.000   0.000   0.000   0.008   0.000   0.001   1.000   1.000   1.000   1.000   1.000   1.000   0.992   1.000   0.999
 3.36  -3.760 -53.086  -3.785  -5.625  -6.206  -5.306  -6.092  -6.534  -6.376  -6.641   0.000   0.000   0.000   0.000   0.000   0.000   0.114   0.003   0.021   1.000   1.000   1.000   1.000   1.000   1.000   0.886   0.997   0.979
 3.42  -3.520 -52.847  -3.546  -5.386  -5.966  -5.066  -5.853  -6.294  -6.137  -6.402   0.000   0.000   0.000   0.000   0.000   0.000   0.676   0.069   0.287   1.000   1.000   1.000   1.000   1.000   1.000   0.324   0.931   0.713
 3.48  -3.280 -52.608  -3.307  -5.147  -5.728  -4.828  -5.614  -6.056  -5.898  -6.163   0.000   0.000   0.000   0.000   0.000   0.000   0.980   0.700   0.916   1.000   1.000   1.000   1.000   1.000   1.000   0.020   0.300   0.084
 3.54  -3.040 -52.368  -3.067  -4.908  -5.488  -4.588  -5.374  -5.816  -5.658  -5.923   0.000   0.000   0.003   0.000   0.000   0.000   0.999   0.989   0.997   1.000   1.000   0.997   1.000   1.000   1.000   0.001   0.011   0.003
 3.60  -2.800 -52.129  -2.828  -4.669  -5.249  -4.349  -5.135  -5.577  -5.419  -5.684   0.000   0.000   0.169   0.000   0.000   0.000   1.000   0.999   1.000   1.000   1.000   0.831   1.000   1.000   1.000   0.000   0.001   0.000
 3.66  -2.560 -51.893  -2.592  -4.433  -5.013  -4.113  -4.899  -5.341  -5.183  -5.448   0.010   0.000   0.839   0.004   0.009   0.000   1.000   1.000   1.000   0.990   1.000   0.161   0.996   0.991   1.000   0.000   0.000   0.000
 3.72  -2.320 -51.658  -2.357  -4.197  -4.777  -3.878  -4.664  -5.105  -4.948  -5.213   0.311   0.000   0.991   0.204   0.278   0.000   1.018   1.000   1.002   0.689   1.000   0.009   0.796   0.722   1.000   0.000   0.000   0.000
 3.78  -2.080 -51.427  -2.126  -3.966  -4.546  -3.646  -4.432  -4.874  -4.717  -4.982   0.912   0.000   0.999   0.884   0.898   0.000   1.393   1.017   1.102   0.088   1.000   0.001   0.116   0.102   1.000   0.000   0.000   0.000
 3.84  -1.840 -51.189  -1.888  -3.728  -4.309  -3.409  -4.195  -4.637  -4.479  -4.744   0.995   0.000   1.000   0.995   0.995   0.004   1.952   1.422   1.822   0.005   1.000   0.000   0.005   0.005   0.996   0.000   0.000   0.000
 3.90  -1.600 -50.952  -1.651  -3.491  -4.071  -3.172  -3.958  -4.399  -4.242  -4.507   1.000   0.001   1.000   1.000   1.000   0.804   1.997   1.948   1.991   0.000   0.999   0.000   0.000   0.000   0.516   0.000   0.000   0.000
 3.96  -1.360 -50.735  -1.434  -3.274  -3.854  -2.955  -3.741  -4.182  -4.025  -4.290   1.000   0.056   1.006   1.000   1.000   2.123   2.000   1.994   1.999   0.000   0.944   0.000   0.000   0.000   0.003   0.000   0.000   0.000
 4.02  -1.120 -50.624  -1.323  -3.163  -3.744  -2.844  -3.630  -4.072  -3.914  -4.179   1.000   0.462   1.082   1.001   1.000   2.658   2.000   1.999   2.000   0.000   0.538   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.08  -0.880 -50.500  -1.199  -3.039  -3.620  -2.720  -3.506  -3.948  -3.790  -4.055   1.000   0.941   1.620   1.041   1.001   2.967   2.000   2.003   2.005   0.000   0.059   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.14  -0.640 -50.274  -0.973  -2.813  -3.393  -2.493  -3.279  -3.721  -3.564  -3.829   1.000   0.996   1.964   1.571   1.042   3.543   2.000   2.132   2.166   0.000   0.004   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.20  -0.400 -50.041  -0.740  -2.580  -3.160  -2.260  -3.046  -3.488  -3.331  -3.596   1.000   1.000   1.997   1.964   1.612   5.562   2.000   2.821   2.815   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.26  -0.160 -49.804  -0.503  -2.343  -2.923  -2.024  -2.810  -3.251  -3.094  -3.359   1.000   1.000   2.009   1.998   1.972   6.325   2.000   3.002   2.985   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.32   0.080 -49.567  -0.266  -2.106  -2.687  -1.787  -2.573  -3.015  -2.857  -3.122   1.000   1.002   2.273   2.038   2.001   7.982   2.000   3.301   3.015   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.38   0.320 -49.346  -0.045  -1.886  -2.466  -1.566  -2.352  -2.794  -2.636  -2.901   1.000   1.088   2.902   2.484   2.091   8.000   2.000   3.896   3.400   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.44   0.560 -49.206   0.095  -1.746  -2.326  -1.426  -2.212  -2.654  -2.496  -2.761   1.000   1.667   3.020   2.927   2.682   8.000   2.000   3.990   3.935   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.50   0.800 -49.011   0.290  -1.550  -2.131  -1.231  -2.017  -2.459  -2.301  -2.566   1.000   1.967   3.423   3.017   2.972   8.000   2.027   3.999   4.029   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.56   1.040 -48.777   0.524  -1.316  -1.896  -0.996  -1.783  -2.224  -2.067  -2.332   1.000   1.997   3.926   3.442   3.061   8.000   2.504   4.000   4.494   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.62   1.280 -48.540   0.761  -1.079  -1.659  -0.759  -1.545  -1.987  -1.830  -2.095   1.000   2.000   3.993   3.953   3.572   8.000   2.959   4.000   4.960   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.68   1.520 -48.301   0.999  -0.841  -1.421  -0.521  -1.307  -1.749  -1.592  -1.857   1.000   2.000   3.999   4.263   3.975   8.000   3.061   4.000   5.288   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.74   1.760 -48.064   1.237  -0.603  -1.184  -0.284  -1.070  -1.512  -1.354  -1.619   1.000   2.000   4.000   4.863   4.459   8.000   3.630   4.000   5.900   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.80   2.000 -47.826   1.475  -0.366  -0.946  -0.046  -0.832  -1.274  -1.116  -1.381   1.000   2.000   4.000   4.987   4.983   8.000   3.986   4.003   6.316   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.86   2.240 -47.589   1.713  -0.128  -0.708   0.192  -0.594  -1.036  -0.879  -1.143   1.000   2.000   4.000   4.998   5.489   8.000   4.341   4.106   6.907   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.92   2.480 -47.351   1.950   0.110  -0.470   0.430  -0.356  -0.798  -0.641  -0.906   1.000   2.000   4.000   5.000   5.932   8.000   4.954   4.755   7.300   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.98   2.720 -47.111   2.190   0.349  -0.231   0.669  -0.117  -0.559  -0.401  -0.666   1.000   2.000   4.000   5.000   5.993   8.000   5.624   5.083   7.861   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.04   2.960 -46.872   2.429   0.589   0.009   0.909   0.123  -0.319  -0.162  -0.427   1.000   2.000   4.000   5.000   5.999   8.000   6.077   5.707   8.302   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.10   3.200 -46.632   2.669   0.829   0.248   1.148   0.362  -0.080   0.078  -0.187   1.000   2.000   4.000   5.000   6.000   8.000   6.703   6.143   9.045   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.16   3.440 -46.392   2.908   1.068   0.488   1.388   0.602   0.160   0.317   0.052   1.000   2.000   4.000   5.000   6.000   8.000   7.171   6.896   9.834   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.22   3.680 -46.153   3.148   1.307   0.727   1.627   0.841   0.399   0.557   0.292   1.000   2.000   4.006   5.000   6.000   8.000   8.102   7.773  10.903   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.28   3.920 -45.914   3.387   1.547   0.966   1.866   1.080   0.638   0.796   0.531   1.000   2.000   4.136   5.000   6.000   8.000   9.029   8.371  12.137   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.34   4.160 -45.676   3.625   1.785   1.205   2.104   1.318   0.877   1.034   0.769   1.000   2.000   4.739   5.001   6.000   8.000   9.713   9.021  13.040   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.40   4.400 -45.437   3.864   2.024   1.443   2.343   1.557   1.115   1.273   1.008   1.000   2.000   5.053   5.020   6.000   8.000   9.962  10.055  14.494   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.46   4.640 -45.199   4.102   2.262   1.682   2.582   1.796   1.354   1.511   1.246   1.000   2.000   5.572   5.308   6.000   8.045   9.995  11.157  15.547   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.52   4.880 -44.961   4.340   2.500   1.920   2.819   2.033   1.591   1.749   1.484   1.000   2.000   5.933   5.890   6.009   9.674   9.999  11.808  15.934   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.58   5.120 -44.722   4.579   2.739   2.158   3.058   2.272   1.830   1.988   1.723   1.000   2.000   5.990   6.304   6.171   9.996  10.000  11.974  15.991   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.64   5.360 -44.485   4.816   2.976   2.396   3.296   2.510   2.068   2.225   1.960   1.000   2.000   5.998   6.839   6.775  10.000  10.000  11.996  15.998   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.70   5.600 -44.246   5.055   3.214   2.634   3.534   2.748   2.306   2.464   2.199   1.000   2.000   6.000   6.977   7.240  10.000  10.000  11.999  16.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.76   5.840 -44.008   5.293   3.452   2.872   3.772   2.986   2.544   2.701   2.437   1.000   2.000   6.000   6.996   7.800  10.000  10.000  12.000  16.018   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.82   6.080 -43.769   5.532   3.691   3.111   4.011   3.225   2.783   2.941   2.676   1.000   2.000   6.000   6.999   7.969  10.000  10.000  12.000  16.293   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.88   6.320 -43.529   5.772   3.931   3.351   4.251   3.465   3.023   3.181   2.916   1.000   2.000   6.000   7.000   7.995  10.000  10.001  12.000  17.094   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.94   6.560 -43.290   6.011   4.171   3.591   4.491   3.705   3.263   3.420   3.155   1.000   2.000   6.000   7.000   7.999  10.000  10.023  12.000  18.091   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.00   6.800 -43.050   6.251   4.411   3.830   4.730   3.944   3.502   3.660   3.395   1.000   2.000   6.000   7.000   8.000  10.000  10.290  12.000  19.918   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.06   7.040 -42.810   6.491   4.650   4.070   4.970   4.184   3.742   3.900   3.635   1.000   2.000   6.000   7.000   8.000  10.000  10.947  12.005  21.156   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.12   7.280 -42.571   6.730   4.890   4.310   5.209   4.423   3.982   4.139   3.874   1.000   2.000   6.000   7.000   8.000  10.000  11.592  12.088  23.226   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.18   7.520 -42.331   6.970   5.129   4.549   5.449   4.663   4.221   4.379   4.114   1.000   2.000   6.000   7.000   8.000  10.000  11.921  12.592  23.856   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.24   7.760 -42.091   7.210   5.369   4.789   5.689   4.903   4.461   4.619   4.354   1.000   2.000   6.000   7.000   8.000  10.000  11.985  13.294  23.974   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.30   8.000 -41.852   7.449   5.609   5.029   5.929   5.143   4.701   4.858   4.593   1.000   2.000   6.000   7.000   8.000  10.000  11.997  13.821  23.994   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.36   8.240 -41.612   7.689   5.849   5.269   6.169   5.383   4.941   5.098   4.833   1.000   2.000   6.000   7.000   8.000  10.000  11.999  13.966  23.998   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.42   8.480 -41.372   7.929   6.089   5.509   6.409   5.622   5.181   5.338   5.073   1.000   2.000   6.000   7.000   8.000  10.000  12.000  13.992  24.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.48   8.720 -41.132   8.169   6.329   5.749   6.649   5.862   5.421   5.578   5.313   1.000   2.000   6.000   7.000   8.000  10.000  12.000  13.998  24.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.54   8.960 -40.892   8.409   6.569   5.989   6.889   6.103   5.661   5.818   5.553   1.000   2.000   6.000   7.000   8.000  10.000  12.000  13.999  24.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.60   9.200 -40.652   8.649   6.809   6.229   7.129   6.343   5.901   6.058   5.793   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  24.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.66   9.440 -40.412   8.889   7.049   6.469   7.369   6.582   6.141   6.298   6.033   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  24.006   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.72   9.680 -40.172   9.129   7.289   6.709   7.609   6.822   6.381   6.538   6.273   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  24.078   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.78   9.920 -39.932   9.369   7.529   6.949   7.848   7.062   6.621   6.778   6.513   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  24.517   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.84  10.160 -39.692   9.609   7.769   7.189   8.088   7.302   6.860   7.018   6.753   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.297   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.90  10.400 -39.452   9.849   8.009   7.428   8.328   7.542   7.100   7.258   6.993   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.804   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.96  10.640 -39.212  10.089   8.249   7.668   8.568   7.782   7.340   7.498   7.233   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.953   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.02  10.880 -38.972  10.329   8.489   7.908   8.808   8.022   7.580   7.738   7.473   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.987   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.08  11.120 -38.732  10.569   8.729   8.148   9.048   8.262   7.820   7.978   7.713   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.996   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.14  11.360 -38.492  10.809   8.969   8.388   9.288   8.502   8.060   8.218   7.953   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.998   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.20  11.600 -38.252  11.049   9.209   8.628   9.528   8.742   8.300   8.458   8.193   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.999   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.26  11.840 -38.012  11.289   9.449   8.868   9.768   8.982   8.540   8.698   8.433   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.32  12.080 -37.772  11.529   9.689   9.108  10.008   9.222   8.780   8.938   8.673   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.38  12.320 -37.532  11.769   9.929   9.348  10.248   9.462   9.020   9.178   8.913   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.44  12.560 -37.292  12.009  10.169   9.588  10.488   9.702   9.260   9.418   9.153   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.50  12.800 -37.052  12.249  10.409   9.828  10.728   9.942   9.500   9.658   9.393   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.56  13.040 -36.812  12.489  10.649  10.068  10.968  10.182   9.740   9.898   9.633   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.62  13.280 -36.572  12.729  10.889  10.308  11.208  10.422   9.980  10.138   9.873   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.68  13.520 -36.332  12.969  11.129  10.548  11.448  10.662  10.220  10.378  10.113   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.74  13.760 -36.092  13.209  11.369  10.788  11.688  10.902  10.460  10.618  10.353   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.80  14.000 -35.852  13.449  11.609  11.028  11.928  11.142  10.700  10.858  10.593   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.86  14.240 -35.612  13.689  11.849  11.268  12.168  11.382  10.940  11.098  10.833   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.92  14.480 -35.372  13.929  12.089  11.508  12.408  11.622  11.180  11.338  11.073   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.98  14.720 -35.132  14.169  12.329  11.748  12.648  11.862  11.420  11.578  11.313   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 8.04  14.960 -34.892  14.409  12.569  11.988  12.888  12.102  11.660  11.818  11.553   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 8.10  15.200 -34.652  14.649  12.809  12.228  13.128  12.342  11.900  12.058  11.793   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 8.16  15.440 -34.412  14.889  13.049  12.468  13.368  12.582  12.140  12.298  12.033   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 

       logQ = logRho - 2*logT + 12
       -9.910000

 logT logPgas   lpp_H  lpp_He   lpp_C   lpp_N   lpp_O  lpp_Ne  lpp_Mg  lpp_Si  lpp_Fe     Z_H    Z_He     Z_C     Z_N     Z_O    Z_Ne    Z_Mg    Z_Si    Z_Fe     f_H    f_He     f_C     f_N     f_O    f_Ne    f_Mg    f_Si    f_Fe
 2.10  -8.364 -57.690  -8.389 -10.230 -10.810  -9.910 -10.696 -11.138 -10.980 -11.245   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.16  -8.184 -57.510  -8.209 -10.050 -10.630  -9.730 -10.516 -10.958 -10.800 -11.065   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.22  -8.004 -57.330  -8.029  -9.870 -10.450  -9.550 -10.336 -10.778 -10.620 -10.885   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.28  -7.824 -57.150  -7.849  -9.690 -10.270  -9.370 -10.156 -10.598 -10.440 -10.705   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.34  -7.644 -56.970  -7.669  -9.510 -10.090  -9.190  -9.976 -10.418 -10.260 -10.525   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.40  -7.464 -56.790  -7.489  -9.330  -9.910  -9.010  -9.796 -10.238 -10.080 -10.345   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
